GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.me
10043	TOM1	uc003anp.2	uc011ami.1	0	29	5	8857	0.983793793218721
10043	TOM1	uc003ann.2	uc011ami.1	0	29	3	8859	0.990245612227034
10043	TOM1	uc003ann.2	uc003ans.2	1	28	3	8859	0.999938610456528
10043	TOM1	uc003anp.2	uc003ans.2	0	29	0	8862	1
10043	TOM1	uc003anp.2	uc011aml.1	0	29	0	8862	1
10043	TOM1	uc003anp.2	uc003ann.2	0	29	1	8861	0.996738274659768
10043	TOM1	uc003ann.2	uc011aml.1	0	29	9	8853	0.971011695669888
10044	SH2D3C	uc004bry.2	uc004bsc.2	0	2	1	932	0.997860962566845
10044	SH2D3C	uc004bsa.2	uc011mak.1	0	2	8	925	0.982951825853955
10044	SH2D3C	uc004brz.3	uc004bsc.2	0	2	1	932	0.997860962566845
10045	SH2D3A	uc002mft.2	uc010xjg.1	0	7	30	1745	0.887762841905647
10046	MAMLD1	uc011mxu.1	uc011mxw.1	0	1	1	397	0.99749373433584
10049	DNAJB6	uc003wnk.2	uc011kvz.1	0	38	79	10115	0.744481199650435
10049	DNAJB6	uc003wnk.2	uc003wnj.2	0	38	3	10191	0.988898728773077
10049	DNAJB6	uc003wnk.2	uc011kvy.1	0	38	6	10188	0.977917487752952
10049	DNAJB6	uc011kvy.1	uc011kvz.1	0	38	2	10192	0.992585753075802
10049	DNAJB6	uc011kvy.1	uc010lqt.2	0	38	5	10189	0.981564642972759
10049	DNAJB6	uc003wnk.2	uc010lqt.2	0	38	8	10186	0.970662719570166
10049	DNAJB6	uc003wnk.2	uc003wnl.2	0	38	10	10184	0.96346036545063
10049	DNAJB6	uc010lqt.2	uc003wnj.2	0	38	10	10184	0.96346036545063
10049	DNAJB6	uc003wnl.2	uc003wnk.2	0	38	1	10193	0.996286161063331
10049	DNAJB6	uc003wnj.2	uc010lqt.2	0	38	1	10193	0.996286161063331
1004	CDH6	uc003jhd.1	uc003jhc.1	0	11	1	1246	0.991255961844197
1004	CDH6	uc003jhe.1	uc003jhd.1	0	11	4	1243	0.965439233240275
10050	SLC17A4	uc003nfg.2	uc003nff.1	0	1	1	192	0.994845360824742
10051	SMC4	uc003fdh.2	uc003fdg.1	0	7	3	1818	0.988549727882672
10051	SMC4	uc003fdh.2	uc010hwd.2	0	7	1	1820	0.99617067833698
10051	SMC4	uc003fdi.2	uc003fdl.2	0	7	1	1820	0.99617067833698
10051	SMC4	uc003fdh.2	uc003fdl.2	0	7	13	1808	0.951189933674408
10051	SMC4	uc003fdh.2	uc003fdi.2	0	7	1	1820	0.99617067833698
10051	SMC4	uc003fdh.2	uc003fdj.2	0	7	1	1820	0.99617067833698
10052	GJC1	uc010czy.1	uc010czx.2	0	7	1	715	0.990318118948824
10052	GJC1	uc002ihl.2	uc010czx.2	0	7	1	715	0.990318118948824
10052	GJC1	uc010czx.2	uc002ihk.2	0	7	1	715	0.990318118948824
10053	AP1M2	uc002mpc.2	uc002mpd.2	0	5	2	397	0.975370365820701
10055	SAE1	uc002pgd.2	uc010xyk.1	0	3	4	1429	0.991660916048062
10055	SAE1	uc002pgc.2	uc010xyk.1	0	3	1	1432	0.997910863509749
10055	SAE1	uc002pge.2	uc010xyk.1	0	3	1	1432	0.997910863509749
10055	SAE1	uc002pge.2	uc002pgd.2	0	3	1	1432	0.997910863509749
10056	FARSB	uc002vne.1	uc002vnf.1	0	5	1	963	0.99484004127967
10057	ABCC5	uc010hxn.2	uc010hxo.2	0	76	1	4707	0.984113712374582
10057	ABCC5	uc003fmg.2	uc011bqt.1	0	76	2	4706	0.968476530241931
10057	ABCC5	uc003fmg.2	uc010hxn.2	0	76	0	4708	1
10057	ABCC5	uc003fmh.2	uc010hxm.2	0	76	1	4707	0.984113712374582
10057	ABCC5	uc010hxl.2	uc003fmg.2	0	76	1	4707	0.984113712374582
10057	ABCC5	uc003fmh.2	uc010hxl.2	0	76	1	4707	0.984113712374582
10057	ABCC5	uc003fmh.2	uc010hxo.2	0	76	4	4704	0.937934121985616
10057	ABCC5	uc003fmh.2	uc010hxn.2	0	76	3	4705	0.953084598770081
10057	ABCC5	uc010hxo.2	uc003fmi.3	0	76	1	4707	0.984113712374582
10057	ABCC5	uc003fmg.2	uc010hxl.2	0	76	12	4696	0.824985892821563
10058	ABCB6	uc002vkc.1	uc010fwe.1	0	19	6	2658	0.958217164538858
10059	DNM1L	uc001rle.2	uc001rlh.2	0	19	0	3850	1
10059	DNM1L	uc001rlf.2	uc010ski.1	0	19	20	3830	0.90601291286088
10059	DNM1L	uc001rlh.2	uc010ski.1	0	19	5	3845	0.975673377851708
10059	DNM1L	uc001rle.2	uc010ski.1	0	19	5	3845	0.975673377851708
10059	DNM1L	uc001rld.2	uc010ski.1	0	19	6	3844	0.970875812070346
10059	DNM1L	uc001rlf.2	uc001rle.2	0	19	3	3847	0.985335969155091
1005	CDH7	uc002lkb.2	uc002ljz.2	0	1	1	245	0.995951417004049
10060	ABCC9	uc001rfi.1	uc001rfj.1	0	57	1	2612	0.978651685393258
10060	ABCC9	uc001rfk.2	uc001rfl.1	0	57	1	2612	0.978651685393258
10060	ABCC9	uc001rfi.1	uc001rfk.2	0	57	1	2612	0.978651685393258
10060	ABCC9	uc001rfk.2	uc001rfj.1	0	57	1	2612	0.978651685393258
10060	ABCC9	uc001rfi.1	uc001rfh.2	0	57	1	2612	0.978651685393258
10060	ABCC9	uc001rfj.1	uc001rfh.2	0	57	1	2612	0.978651685393258
10061	ABCF2	uc003wjp.2	uc003wjo.1	0	5	1	453	0.989106753812636
10062	NR1H3	uc009ylm.2	uc001nel.2	0	32	1	3321	0.990459153249851
10062	NR1H3	uc009ylm.2	uc001nek.2	0	32	57	3265	0.576329744615584
10062	NR1H3	uc009ylm.2	uc001nep.2	0	32	6	3316	0.944062373946046
10062	NR1H3	uc001nej.2	uc001nel.2	0	32	1	3321	0.990459153249851
10066	SCAMP2	uc002azb.1	uc002aza.1	0	10	92	4970	0.832587154378603
10066	SCAMP2	uc002azb.1	uc010bkg.1	0	10	14	5048	0.972713902005347
10067	SCAMP3	uc001fjs.2	uc001fjr.2	0	9	36	2989	0.898012688750611
10067	SCAMP3	uc001fjs.2	uc001fju.2	0	9	0	3025	1
10067	SCAMP3	uc001fjs.2	uc001fjt.2	0	9	1	3024	0.997033618984838
10068	IL18BP	uc001orf.1	uc001org.1	0	6	3	6124	0.997067450499238
10068	IL18BP	uc001orf.1	uc009ysv.1	0	6	5	6122	0.995116401723134
10068	IL18BP	uc001org.1	uc001orh.1	0	6	1	6126	0.999021685961194
10068	IL18BP	uc001ore.1	uc001ori.2	0	6	1	6126	0.999021685961194
10068	IL18BP	uc001ore.1	uc001orh.1	0	6	0	6127	1
10068	IL18BP	uc001orf.1	uc001ori.2	0	6	15	6112	0.985408812726458
10068	IL18BP	uc001orf.1	uc001orh.1	0	6	11	6116	0.989282333945606
10069	RWDD2B	uc002ymt.2	uc002ymv.2	0	10	1	7078	0.998589363803075
10069	RWDD2B	uc002ymv.2	uc002ymu.2	0	10	1	7078	0.998589363803075
10069	RWDD2B	uc002yms.2	uc002ymv.2	0	10	5	7074	0.992964710383274
10069	RWDD2B	uc002ymu.2	uc002ymv.2	0	10	0	7079	1
10069	RWDD2B	uc002yms.2	uc002ymu.2	0	10	39	7040	0.946294121273968
10069	RWDD2B	uc002yms.2	uc002ymt.2	0	10	5	7074	0.992964710383274
1006	CDH8	uc002eoh.2	uc002eog.1	0	12	4	534	0.915318445423871
1006	CDH8	uc002eog.1	uc002eoh.2	0	12	1	537	0.978181818181818
10072	DPP3	uc001oif.1	uc010rpe.1	0	12	0	897	1
10072	DPP3	uc001oif.1	uc001oih.1	0	12	2	895	0.973757287623035
10072	DPP3	uc001oig.1	uc010rpe.1	0	12	0	897	1
10073	SNUPN	uc002bas.2	uc002bao.2	0	13	1	5021	0.997418073485601
10073	SNUPN	uc002bao.2	uc002ban.2	0	13	1	5021	0.997418073485601
10073	SNUPN	uc002ban.2	uc002bao.2	0	13	6	5016	0.984600493847854
10073	SNUPN	uc002bao.2	uc002bas.2	0	13	1	5021	0.997418073485601
10073	SNUPN	uc002ban.2	uc002bas.2	0	13	11	5011	0.971935110023674
10075	HUWE1	uc004dsq.1	uc004dsn.2	0	17	2	159	0.817622040246303
10076	PTPRU	uc001brx.2	uc001brw.2	0	32	1	1569	0.980024968789014
10076	PTPRU	uc001brw.2	uc001brx.2	0	32	25	1545	0.601524874623668
10076	PTPRU	uc001brw.2	uc009vtr.2	0	32	1	1569	0.980024968789014
10077	TSPAN32	uc001lwb.1	uc001lvy.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc001lwb.1	uc001lwd.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc001lvx.1	uc001lwb.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc001lvx.1	uc001lwc.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc001lwc.1	uc001lvx.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc001lwb.1	uc009ydl.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc009ydl.1	uc001lwd.1	0	3	1	3886	0.999228791773779
10077	TSPAN32	uc009ydl.1	uc001lwc.1	0	3	0	3887	1
10078	TSSC4	uc001lwl.2	uc001lwk.2	0	2	2	2810	0.998578788551782
10078	TSSC4	uc001lwk.2	uc001lwl.2	0	2	18	2794	0.98724547997911
10078	TSSC4	uc001lwk.2	uc001lwi.2	0	2	1	2811	0.999289267945984
10079	ATP9A	uc002xwg.1	uc010gih.1	0	20	3	2276	0.974116915062945
10079	ATP9A	uc002xwg.1	uc002xwf.1	0	20	20	2259	0.839054742816977
10079	ATP9A	uc002xwf.1	uc002xwg.1	0	20	1	2278	0.991300565463245
10082	GPC6	uc001vlt.2	uc001vlu.1	0	3	1	711	0.995804195804196
10083	USH1C	uc009yhb.2	uc001mng.2	0	72	1	5391	0.986822840409956
10083	USH1C	uc009yhb.2	uc001mnf.2	0	72	1	5391	0.986822840409956
10083	USH1C	uc001mnf.2	uc001mng.2	1	71	1	5391	0.999828742754733
10083	USH1C	uc001mng.2	uc009yhb.2	0	72	4	5388	0.948310153635845
10083	USH1C	uc001mng.2	uc001mnf.2	0	72	0	5392	1
10083	USH1C	uc001mnd.2	uc001mng.2	0	72	0	5392	1
10083	USH1C	uc001mnf.2	uc009yhb.2	0	72	2	5390	0.973816938065179
10084	PQBP1	uc004dlf.2	uc004dle.2	0	6	1	1820	0.996715927750411
10084	PQBP1	uc004dle.2	uc004dlg.2	0	6	12	1809	0.961180319931906
10084	PQBP1	uc004dld.2	uc004dlf.2	0	6	1	1820	0.996715927750411
10085	EDIL3	uc003kip.1	uc003kio.1	0	2	3	1559	0.996166137321991
10085	EDIL3	uc003kio.1	uc003kip.1	0	2	4	1558	0.994889819401014
10089	KCNK7	uc001oes.2	uc001oer.2	0	25	5	10035	0.987639823474339
10089	KCNK7	uc001oeq.2	uc001oes.2	0	25	1	10039	0.997516145057129
10089	KCNK7	uc001oes.2	uc001oeq.2	0	25	8	10032	0.980294257964665
10089	KCNK7	uc001oeu.2	uc001oeq.2	0	25	2	10038	0.995038213456728
10089	KCNK7	uc001oeu.2	uc001oes.2	0	25	2	10038	0.995038213456728
10089	KCNK7	uc001oer.2	uc001oeq.2	0	25	2	10038	0.995038213456728
10089	KCNK7	uc001oes.2	uc001oeu.2	0	25	3	10037	0.992566191660403
10089	KCNK7	uc001oeu.2	uc001oer.2	0	25	1	10039	0.997516145057129
10089	KCNK7	uc001oer.2	uc001oeu.2	0	25	3	10037	0.992566191660403
1008	CDH10	uc011cnu.1	uc003jgr.1	0	181	3	2540	0.813548982033116
1008	CDH10	uc003jgr.1	uc011cnu.1	1	180	5	2538	0.944847371201896
10093	ARPC4	uc003bsz.1	uc003btb.1	0	2	1	1144	0.998256320836966
10093	ARPC4	uc003bta.1	uc003bsz.1	0	2	1	1144	0.998256320836966
10095	ARPC1B	uc003uqa.2	uc003upz.2	0	6	1	3437	0.998257839721254
10095	ARPC1B	uc003upz.2	uc003uqb.2	0	6	1	3437	0.998257839721254
10095	ARPC1B	uc003upz.2	uc003uqa.2	0	6	1	3437	0.998257839721254
10095	ARPC1B	uc003uqa.2	uc003uqb.2	0	6	2	3436	0.996518209445818
10095	ARPC1B	uc003upz.2	uc003uqd.2	0	6	8	3430	0.986133393393369
10096	ACTR3	uc002tkx.1	uc010yyd.1	0	6	37	3508	0.939046660874041
10096	ACTR3	uc002tkx.1	uc010yyc.1	0	6	3	3542	0.994938142097458
10098	TSPAN5	uc003hub.2	uc011cdz.1	0	7	1	1418	0.995091164095372
10098	TSPAN5	uc011cdz.1	uc003hub.2	0	7	4	1415	0.980488378990132
10099	TSPAN3	uc002bcj.2	uc010bkx.2	0	3	64	3143	0.941353618455586
1009	CDH11	uc002eoi.2	uc010cdn.2	0	16	13	968	0.809284391156298
1009	CDH11	uc002eoi.2	uc010vin.1	0	16	4	977	0.937243997682602
100	ADA	uc002xmj.2	uc010ggt.2	0	7	9	2829	0.978041992437712
100	ADA	uc010ggt.2	uc002xmj.2	0	7	1	2837	0.997539543057997
10101	NUBP2	uc002cmw.3	uc002cmx.3	0	6	9	2881	0.98148199438278
10101	NUBP2	uc002cmx.3	uc002cmw.3	0	6	2	2888	0.995859931869579
10101	NUBP2	uc002cmx.3	uc010brx.2	0	6	1	2889	0.99792817679558
10102	TSFM	uc001sqi.2	uc010ssf.1	0	1	1	809	0.998766954377312
10103	TSPAN1	uc009vyd.1	uc001cpd.2	0	2	1	966	0.997936016511868
10105	PPIF	uc001kai.2	uc001kaj.2	0	0	6	999	1
10106	CTDSP2	uc009zqf.2	uc010ssg.1	0	5	15	2239	0.967208802117732
10106	CTDSP2	uc001sqm.2	uc010ssg.1	0	5	10	2244	0.978042130243161
10109	ARPC2	uc002vhd.2	uc002vhe.2	0	7	24	2117	0.924258756693332
10109	ARPC2	uc002vhe.2	uc002vhd.2	0	7	1	2140	0.996741154562384
1010	CDH12	uc010iuc.2	uc011cno.1	0	88	21	3155	0.562289159071269
1010	CDH12	uc011cno.1	uc003jgk.2	0	88	1	3175	0.973039215686274
1010	CDH12	uc011cno.1	uc010iuc.2	0	88	1	3175	0.973039215686274
10110	SGK2	uc002xkr.2	uc002xku.2	0	34	11	3922	0.909551010265174
10110	SGK2	uc002xkq.1	uc002xks.2	0	34	1	3932	0.991429291656163
10110	SGK2	uc002xkr.2	uc002xkv.2	0	34	4	3929	0.966142756020212
10110	SGK2	uc002xku.2	uc002xkv.2	0	34	4	3929	0.966142756020212
10110	SGK2	uc002xku.2	uc010ggm.2	0	34	1	3932	0.991429291656163
10110	SGK2	uc002xks.2	uc002xkt.2	0	34	1	3932	0.991429291656163
10110	SGK2	uc002xkv.2	uc002xku.2	0	34	1	3932	0.991429291656163
10110	SGK2	uc002xku.2	uc002xks.2	0	34	2	3931	0.98292989782956
10111	RAD50	uc003kxh.2	uc003kxi.2	0	17	1	713	0.976744186046511
10111	RAD50	uc003kxi.2	uc003kxh.2	0	17	10	704	0.789162001343785
10112	KIF20A	uc011cyo.1	uc003lcj.2	0	12	6	2604	0.972826698051141
10112	KIF20A	uc003lcj.2	uc011cyo.1	0	12	15	2595	0.933333902404514
10113	PREB	uc002rix.1	uc002riz.1	0	14	1	3690	0.996221322537112
10113	PREB	uc002rix.1	uc002rja.1	0	14	2	3689	0.992455907171151
10113	PREB	uc002rix.1	uc002riy.1	0	14	30	3661	0.892237651179249
10114	HIPK3	uc001mum.1	uc009yjv.1	0	11	0	1816	1
10114	HIPK3	uc001mul.1	uc001mum.1	0	11	2	1814	0.987991374364453
10114	HIPK3	uc001mum.1	uc001mul.1	0	11	1	1815	0.993979200875753
10116	FEM1B	uc002arh.2	uc002arg.2	0	1	1	301	0.996699669966996
10121	ACTR1A	uc001kvv.2	uc010qqn.1	0	14	3	4359	0.990430686899236
10121	ACTR1A	uc001kvv.2	uc010qqo.1	0	14	21	4341	0.934777402516836
10123	ARL4C	uc002vvn.2	uc002vvm.3	0	1	21	2264	0.990813648293963
10124	ARL4A	uc003ssr.2	uc003sss.2	0	13	5	4199	0.984673714600909
10124	ARL4A	uc003sss.2	uc003ssp.2	0	13	1	4203	0.996917239743894
10124	ARL4A	uc003ssr.2	uc003ssp.2	0	13	1	4203	0.996917239743894
10124	ARL4A	uc003ssr.2	uc003ssq.2	0	13	3	4201	0.990778019712531
10124	ARL4A	uc003ssp.2	uc003ssr.2	0	13	1	4203	0.996917239743894
10125	RASGRP1	uc010bbf.2	uc010bbg.2	0	3	1	2516	0.998809523809524
10125	RASGRP1	uc010bbe.2	uc010bbg.2	0	3	1	2516	0.998809523809524
10125	RASGRP1	uc001zke.3	uc001zkd.3	0	3	1	2516	0.998809523809524
10125	RASGRP1	uc001zke.3	uc010bbe.2	0	3	16	2501	0.981065594435878
10125	RASGRP1	uc001zke.3	uc010bbf.2	0	3	1	2516	0.998809523809524
10125	RASGRP1	uc001zke.3	uc010bbg.2	0	3	43	2474	0.949658404589885
10127	ZNF263	uc010uww.1	uc002cuq.2	0	1	2	1220	0.998364677023712
10127	ZNF263	uc002cuq.2	uc010uww.1	0	1	0	1222	1
10127	ZNF263	uc002cuq.2	uc002cup.2	0	1	0	1222	1
10129	FRY	uc001utx.2	uc001uty.2	0	128	2	8423	0.970291224355001
10129	FRY	uc001uty.2	uc001utz.2	0	128	1	8424	0.985034490821934
10129	FRY	uc001utz.2	uc001uty.2	0	128	1	8424	0.985034490821934
10129	FRY	uc001utx.2	uc010tdx.1	0	128	1	8424	0.985034490821934
10129	FRY	uc001utx.2	uc010tdw.1	0	128	1	8424	0.985034490821934
10129	FRY	uc001uty.2	uc001utx.2	0	128	7	8418	0.899795576816313
10129	FRY	uc010tdx.1	uc001uty.2	0	128	2	8423	0.970291224355001
10129	FRY	uc010tdx.1	uc001utz.2	0	128	5	8420	0.927362372183255
10129	FRY	uc010tdx.1	uc001utx.2	0	128	5	8420	0.927362372183255
10129	FRY	uc010tdx.1	uc010tdw.1	0	128	1	8424	0.985034490821934
1012	CDH13	uc010vnu.1	uc010vnt.1	0	3	1	1261	0.997628458498024
1012	CDH13	uc002fgx.2	uc010vnt.1	0	3	13	1249	0.969461801002005
1012	CDH13	uc002fgx.2	uc010vnu.1	0	3	3	1259	0.992896629840275
1012	CDH13	uc010vnt.1	uc010vnu.1	0	3	1	1261	0.997628458498024
10131	TRAP1	uc002cvt.3	uc002cvs.2	0	9	19	3761	0.955718246051605
10131	TRAP1	uc002cvt.3	uc010uxf.1	0	9	28	3752	0.935357832821691
10133	OPTN	uc010qbr.1	uc001ily.1	0	33	0	5747	1
10133	OPTN	uc001ilx.1	uc001ilu.1	0	33	2	5745	0.988612929165437
10133	OPTN	uc001ilx.1	uc001ilv.1	0	33	2	5745	0.988612929165437
10133	OPTN	uc001ilz.1	uc001ilv.1	0	33	2	5745	0.988612929165437
10133	OPTN	uc001ilv.1	uc001ily.1	0	33	1	5746	0.994290657439446
10133	OPTN	uc001ilz.1	uc001ily.1	0	33	8	5739	0.955201022437198
10133	OPTN	uc001ilz.1	uc001ilw.1	0	33	1	5746	0.994290657439446
10133	OPTN	uc001ilx.1	uc001ilz.1	0	33	2	5745	0.988612929165437
10134	BCAP31	uc004fie.2	uc011myy.1	0	8	1	2907	0.997256515775034
10134	BCAP31	uc011myz.1	uc011myy.1	0	8	1	2907	0.997256515775034
10134	BCAP31	uc011myy.1	uc011myz.1	0	8	6	2902	0.98363764559862
10134	BCAP31	uc011myy.1	uc004fie.2	0	8	3	2905	0.991789298140334
10137	RBM12	uc002xds.2	uc002xdr.2	0	21	1	3927	0.994682198024816
10137	RBM12	uc002xdr.2	uc002xdq.2	1	20	2	3926	0.999919441699898
10137	RBM12	uc002xdq.2	uc002xds.2	0	21	1	3927	0.994682198024816
10137	RBM12	uc002xdr.2	uc002xds.2	0	21	8	3920	0.958204661561972
10138	YAF2	uc001rmx.1	uc010skp.1	0	6	1	4528	0.998676957001102
10138	YAF2	uc001rmv.2	uc010sko.1	0	6	13	4516	0.982913877282198
10138	YAF2	uc001rmv.2	uc001rmw.2	0	6	11	4518	0.985526561183007
10138	YAF2	uc001rmv.2	uc010skp.1	0	6	10	4519	0.986835071775417
10139	ARFRP1	uc002ygf.2	uc002yga.2	0	7	2	2734	0.994901683298087
10139	ARFRP1	uc002ygf.2	uc011abg.1	0	7	1	2735	0.997448049580751
10139	ARFRP1	uc002ygf.2	uc002ygc.2	0	7	1	2735	0.997448049580751
10139	ARFRP1	uc011abg.1	uc002ygh.3	0	7	0	2736	1
10139	ARFRP1	uc002ygc.2	uc002ygf.2	0	7	1	2735	0.997448049580751
10140	TOB1	uc010wmy.1	uc002isw.2	0	6	3	793	0.977695975417262
10142	AKAP9	uc003uli.2	uc003ulf.2	0	93	1	2056	0.956744186046512
10142	AKAP9	uc003ulj.2	uc003ull.2	0	93	3	2054	0.87570952961132
10142	AKAP9	uc003ull.2	uc003ulj.2	0	93	1	2056	0.956744186046512
10142	AKAP9	uc003ulj.2	uc003ule.2	0	93	1	2056	0.956744186046512
10142	AKAP9	uc003uli.2	uc003ulg.2	0	93	1	2056	0.956744186046512
10144	FAM13A	uc011cdp.1	uc003hsb.1	0	26	5	3090	0.959009087342674
10144	FAM13A	uc003hsb.1	uc003hsc.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc003hsb.1	uc003hsj.2	0	26	1	3094	0.991669336751041
10144	FAM13A	uc003hsa.1	uc003hsc.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc003hsb.1	uc010ikr.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc011cdp.1	uc003hsa.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc003hsa.1	uc003hsd.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc003hsc.1	uc003hsf.1	0	26	0	3095	1
10144	FAM13A	uc003hsc.1	uc011cdq.1	0	26	1	3094	0.991669336751041
10144	FAM13A	uc011cdq.1	uc003hse.1	0	26	1	3094	0.991669336751041
10146	G3BP1	uc003lun.2	uc003luq.2	0	18	15	4221	0.93827756819868
10146	G3BP1	uc003lun.2	uc003lum.2	0	18	2	4234	0.991554289894763
10146	G3BP1	uc003lum.2	uc003luq.2	0	18	1	4235	0.995768688293371
10146	G3BP1	uc003lun.2	uc010jhz.2	0	18	1	4235	0.995768688293371
10147	SFRS14	uc002nkx.2	uc010xqk.1	0	18	5	2148	0.959189208687817
10147	SFRS14	uc002nlb.2	uc002nla.1	0	18	0	2153	1
10147	SFRS14	uc002nlb.2	uc002nkz.1	1	17	2	2151	0.999806098088719
10147	SFRS14	uc002nlb.2	uc002nkx.2	0	18	0	2153	1
10147	SFRS14	uc002nkx.2	uc002nkz.1	0	18	2	2151	0.983482733221964
10147	SFRS14	uc002nkx.2	uc002nlb.2	0	18	8	2145	0.935463213443757
10149	GPR64	uc010nfj.2	uc004czf.2	0	68	3	4483	0.95586022574524
10149	GPR64	uc004cyy.2	uc010nfj.2	0	68	1	4485	0.985068072024594
10149	GPR64	uc004cyz.2	uc004czf.2	0	68	1	4485	0.985068072024594
10149	GPR64	uc004cyz.2	uc004cze.2	0	68	0	4486	1
10149	GPR64	uc004czd.2	uc004czc.2	1	67	0	4486	1
10149	GPR64	uc004cyw.2	uc004czf.2	0	68	1	4485	0.985068072024594
10149	GPR64	uc004czf.2	uc004cyz.2	0	68	1	4485	0.985068072024594
10149	GPR64	uc004czd.2	uc004cze.2	1	67	0	4486	1
10149	GPR64	uc004cyw.2	uc004cze.2	0	68	1	4485	0.985068072024594
10149	GPR64	uc004czf.2	uc010nfj.2	0	68	2	4484	0.970355875912651
10149	GPR64	uc004cyw.2	uc010nfj.2	0	68	3	4483	0.95586022574524
1014	CDH16	uc010cdy.2	uc002eql.2	0	40	2	3772	0.97913191575037
1014	CDH16	uc002eql.2	uc010cdy.2	0	40	3	3771	0.968857708869464
1014	CDH16	uc002eql.2	uc002eqm.2	0	40	10	3764	0.899824204331235
1014	CDH16	uc010cdy.2	uc002eqm.2	0	40	1	3773	0.989512323020451
1014	CDH16	uc002eqm.2	uc010cdy.2	0	40	1	3773	0.989512323020451
1014	CDH16	uc002eqm.2	uc002eql.2	0	40	1	3773	0.989512323020451
10150	MBNL2	uc001vna.2	uc001vmz.2	0	19	1	4612	0.995898100172712
10150	MBNL2	uc001vna.2	uc010tij.1	0	19	45	4568	0.830397224047542
10150	MBNL2	uc001vna.2	uc001vnb.2	0	19	2	4611	0.991812143812685
10150	MBNL2	uc010tij.1	uc001vmz.2	0	19	1	4612	0.995898100172712
10152	ABI2	uc002uzz.2	uc010zik.1	0	17	3	4891	0.989648955848876
10152	ABI2	uc010zik.1	uc002vab.2	0	17	3	4891	0.989648955848876
10152	ABI2	uc002vab.2	uc010zik.1	1	16	0	4894	1
10152	ABI2	uc010zik.1	uc010zin.1	0	17	1	4893	0.99653838322134
10152	ABI2	uc002uzz.2	uc002vac.2	0	17	0	4894	1
10152	ABI2	uc002uzz.2	uc010zin.1	0	17	13	4881	0.955869050975734
10152	ABI2	uc002uzz.2	uc002vab.2	0	17	1	4893	0.99653838322134
10154	PLXNC1	uc009zsv.2	uc010sut.1	0	11	7	1899	0.96045708528879
10154	PLXNC1	uc009zsv.2	uc001tdc.2	0	11	2	1904	0.98855368350208
10154	PLXNC1	uc001tdc.2	uc010sut.1	0	11	1	1905	0.994261867501304
10155	TRIM28	uc002qtg.1	uc002qth.1	0	6	39	1029	0.800547406578209
10156	RASA4	uc011klb.1	uc011kla.1	0	7	1	3631	0.998076394613905
10156	RASA4	uc011kla.1	uc011kkz.1	0	7	1	3631	0.998076394613905
10156	RASA4	uc003vae.2	uc003vaf.2	0	7	1	3631	0.998076394613905
10156	RASA4	uc011kkz.1	uc003vad.2	0	7	1	3631	0.998076394613905
10156	RASA4	uc011kkz.1	uc010lig.2	0	7	1	3631	0.998076394613905
10156	RASA4	uc010lig.2	uc010lif.1	0	7	1	3631	0.998076394613905
10156	RASA4	uc011kld.1	uc011klb.1	0	7	1	3631	0.998076394613905
10156	RASA4	uc011kky.1	uc011kkz.1	0	7	1	3631	0.998076394613905
10156	RASA4	uc010lig.2	uc011kla.1	0	7	1	3631	0.998076394613905
10157	AASS	uc003vkb.2	uc011knu.1	0	31	1	2362	0.987050960735171
10157	AASS	uc003vkb.2	uc003vka.2	0	31	2	2361	0.97426425794253
10157	AASS	uc003vkb.2	uc011knw.1	0	31	12	2351	0.854903953328716
10157	AASS	uc011knw.1	uc003vkb.2	0	31	3	2360	0.96163792349595
10157	AASS	uc011knw.1	uc011knv.1	0	31	1	2362	0.987050960735171
10159	ATP6AP2	uc004det.2	uc004deu.1	0	7	53	3272	0.893738913594571
10159	ATP6AP2	uc004det.2	uc011mkm.1	2	5	0	3325	1
1015	CDH17	uc003ygh.2	uc011lgo.1	0	10	1	377	0.974226804123711
10160	FARP1	uc001vnj.2	uc001vnh.2	0	8	4	1102	0.971544705646791
10161	LPAR6	uc010acu.2	uc001vcf.2	0	0	1	411	1
10162	LPCAT3	uc001qsi.2	uc010sfw.1	0	6	30	1886	0.909814063731918
10162	LPCAT3	uc001qsi.2	uc009zfp.2	0	6	1	1915	0.99687825182102
10163	WASF2	uc001bof.1	uc010ofl.1	0	1	2	409	0.995145631067961
10164	CHST4	uc002fao.2	uc002fan.2	0	9	2	3635	0.995068500572249
10164	CHST4	uc002fan.2	uc002fao.2	0	9	3	3634	0.992610867063701
10165	SLC25A13	uc003uof.3	uc011kik.1	0	13	30	2735	0.868090104224579
10165	SLC25A13	uc011kik.1	uc003uof.3	0	13	1	2764	0.99532037437005
