GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.me
2848	GPR25	None	None	0	9	0	3589	1
284900	LOC284900	uc003ado.2	uc003adn.2	0	4	2	3592	0.997777469736917
284900	LOC284900	uc003adn.2	uc003ado.2	0	4	7	3587	0.992237352267655
284904	SEC14L4	uc011akz.1	uc003aid.2	0	12	1	3585	0.996664813785437
284904	SEC14L4	uc003aid.2	uc003aie.2	0	12	5	3581	0.983425779113956
284904	SEC14L4	uc003aif.2	uc003aid.2	0	12	1	3585	0.996664813785437
284904	SEC14L4	uc003aid.2	uc011akz.1	0	12	5	3581	0.983425779113956
284904	SEC14L4	uc003aid.2	uc003aif.2	0	12	13	3573	0.957430066955441
284942	RPL23AP82	uc010hbj.2	uc003bns.2	0	0	10	3588	1
284942	RPL23AP82	uc003bnq.1	uc003bni.2	0	0	1	3597	1
284942	RPL23AP82	uc010hbj.2	uc003bnq.1	0	0	1	3597	1
284942	RPL23AP82	uc003bnq.1	uc003bnr.1	0	0	1	3597	1
284942	RPL23AP82	uc011asd.1	uc003bni.2	0	0	1	3597	1
284942	RPL23AP82	uc010hbj.2	uc003bni.2	0	0	6	3592	1
284942	RPL23AP82	uc010hbj.2	uc011asd.1	0	0	1	3597	1
284942	RPL23AP82	uc003bns.2	uc010hbj.2	0	0	1	3597	1
284942	RPL23AP82	uc003bnq.1	uc011asd.1	0	0	0	3598	1
284948	SH2D6	uc002spq.2	uc002spp.2	0	5	3	3590	0.995835652009031
284948	SH2D6	uc002spp.2	uc002spo.2	0	5	1	3592	0.998610339077265
284992	CCDC150	uc010zgs.1	uc002utp.1	0	36	4	3558	0.960558236212287
284992	CCDC150	uc010zgt.1	uc002utr.1	0	36	1	3561	0.989994441356309
284996	RNF149	None	None	0	12	0	3586	1
2849	GPR26	None	None	0	24	0	3574	1
284	ANGPT1	uc003ymo.2	uc011lhv.1	0	34	0	3564	1
284	ANGPT1	uc003ymo.2	uc003ymn.2	0	34	1	3563	0.990550305725403
285016	FAM150B	uc010ewf.1	uc002qwi.3	0	5	1	3592	0.998610339077265
285016	FAM150B	uc002qwi.3	uc010ewf.1	0	5	16	3577	0.977950147231236
285025	CCDC141	uc002unf.1	uc002une.1	0	69	1	3528	0.980822679266259
285025	CCDC141	uc002une.1	uc002unf.1	0	69	0	3529	1
285033	LOC285033	uc002svn.2	uc002svo.2	0	4	2	3592	0.997777469736917
285033	LOC285033	uc002svn.2	uc002svp.1	0	4	1	3593	0.998888271261812
285033	LOC285033	uc002svp.1	uc002svn.2	0	4	1	3593	0.998888271261812
285045	LOC285045	None	None	0	0	0	3598	1
285051	C2orf61	None	None	0	12	0	3586	1
285074	LOC285074	uc010fgw.2	uc002ssg.1	0	3	2	3593	0.998332870499364
285074	LOC285074	uc010fgw.2	uc002ssf.3	0	3	22	3573	0.981763370414008
285093	C2orf85	None	None	0	30	0	3568	1
2850	GPR27	None	None	0	12	0	3586	1
28511	NKIRAS2	uc002hyr.2	uc010wge.1	0	9	8	3581	0.980144049356431
28511	NKIRAS2	uc002hyr.2	uc002hyq.2	0	9	14	3575	0.965482879301406
285126	DNAJC5G	None	None	0	10	0	3588	1
28512	NKIRAS1	uc003ccj.2	uc003cck.2	0	7	0	3591	1
28512	NKIRAS1	uc003ccm.2	uc003ccj.2	0	7	1	3590	0.998054474708171
28512	NKIRAS1	uc003ccj.2	uc003ccl.2	0	7	5	3586	0.990304780908201
28512	NKIRAS1	uc003ccj.2	uc003ccm.2	0	7	9	3582	0.982606722847276
28512	NKIRAS1	uc003cck.2	uc003ccj.2	0	7	1	3590	0.998054474708171
28513	CDH19	uc002lkc.1	uc010dql.1	0	57	0	3541	1
28513	CDH19	uc010xey.1	uc002lkc.1	0	57	1	3540	0.984157865480823
28513	CDH19	uc010dql.1	uc002lkc.1	0	57	1	3540	0.984157865480823
28513	CDH19	uc002lkc.1	uc010xey.1	0	57	3	3538	0.953209740366978
285148	IAH1	uc002qzr.2	uc002qzt.2	0	8	11	3579	0.975778764566174
285148	IAH1	uc002qzr.2	uc002qzs.2	0	8	4	3586	0.991132103198016
28514	DLL1	None	None	0	20	0	3578	1
285154	C2orf58	None	None	0	0	0	3598	1
285172	FAM126B	uc002uwv.2	uc002uws.3	0	10	19	3569	0.948367161009837
285172	FAM126B	uc002uwu.2	uc002uws.3	0	10	1	3587	0.99722067815453
285175	UNC80	uc010zjd.1	uc002vdj.1	0	83	4	3511	0.910834702917498
285180	RUFY4	None	None	0	18	0	3580	1
285189	PLGLA	None	None	0	0	0	3598	1
285190	RGPD4	uc010ywl.1	uc010ywk.1	0	68	4	3526	0.926488910110886
285190	RGPD4	uc010ywk.1	uc010ywl.1	0	68	118	3412	0.10134117901982
285193	DUSP28	uc002vzh.2	uc002vzg.2	0	2	20	3576	0.988912074372397
285193	DUSP28	uc002vzg.2	uc002vzh.2	0	2	4	3592	0.997777469736917
285194	LOC285194	None	None	0	0	0	3598	1
285195	SLC9A9	None	None	0	39	0	3559	1
285203	C3orf64	uc003dnl.2	uc003dnk.2	0	11	7	3580	0.978776967474059
285203	C3orf64	uc003dnl.2	uc003dnj.2	1	10	41	3546	0.993154794763248
285203	C3orf64	uc003dnl.2	uc011bfw.1	0	11	1	3586	0.996942745969984
285205	LOC285205	None	None	0	0	0	3598	1
285220	EPHA6	uc003drp.1	uc003drt.2	0	91	1	3506	0.974708171206226
285220	EPHA6	uc011bgp.1	uc003drp.1	0	91	1	3506	0.974708171206226
285220	EPHA6	uc003drp.1	uc010how.1	1	90	0	3507	1
285231	FBXW12	None	None	0	13	0	3585	1
285237	C3orf38	None	None	0	16	0	3582	1
285242	HTR3E	uc003fmn.2	uc010hxq.2	0	22	1	3575	0.993885491939967
285267	ZNF619	uc011aza.1	uc011azb.1	0	21	0	3577	1
285268	ZNF621	uc003ckn.2	uc003cko.2	0	14	1	3583	0.996108949416343
285268	ZNF621	uc003ckn.2	uc011aze.1	0	14	15	3569	0.943089671014069
285268	ZNF621	uc003ckm.2	uc011aze.1	0	14	2	3582	0.992231961567627
285282	RABL3	None	None	0	9	0	3589	1
2852	GPER	uc010ksd.1	uc003ska.1	0	11	1	3586	0.996942745969984
2852	GPER	uc003skb.2	uc010ksd.1	0	11	21	3566	0.937554540281212
2852	GPER	uc003skb.2	uc003ska.1	0	11	1	3586	0.996942745969984
2852	GPER	uc003skb.2	uc003sjz.1	0	11	1	3586	0.996942745969984
285313	IGSF10	uc011boc.1	uc011bod.1	0	91	5	3502	0.879714372454609
285313	IGSF10	uc011bod.1	uc011boc.1	0	91	1	3506	0.974708171206226
285315	C3orf33	uc003fam.1	uc003fal.1	1	9	0	3588	1
285331	CCDC66	uc003dia.2	uc003dhw.2	0	41	1	3556	0.988604780433574
285331	CCDC66	uc003dhy.2	uc003dhw.2	0	41	1	3556	0.988604780433574
285331	CCDC66	uc003dhu.2	uc003dhz.2	0	41	1	3556	0.988604780433574
285331	CCDC66	uc003dhz.2	uc003dia.2	0	41	1	3556	0.988604780433574
285331	CCDC66	uc003dhz.2	uc003dhx.2	0	41	1	3556	0.988604780433574
285331	CCDC66	uc003dhz.2	uc003dhy.2	0	41	1	3556	0.988604780433574
285335	SLC9A10	None	None	0	55	0	3543	1
285343	C3orf23	uc003cne.3	uc003cnc.3	0	16	1	3581	0.995553085047249
285343	C3orf23	uc010him.2	uc003cnd.3	0	16	5	3577	0.977950147231236
285343	C3orf23	uc003cnd.3	uc003cnc.3	0	16	1	3581	0.995553085047249
285343	C3orf23	uc010him.2	uc003cnb.3	0	16	26	3556	0.890223232246315
285343	C3orf23	uc010him.2	uc003cnc.3	0	16	7	3575	0.969258507144752
285343	C3orf23	uc003cne.3	uc003cnb.3	0	16	2	3580	0.991124714360355
285349	ZNF660	None	None	0	12	0	3586	1
285359	LOC285359	None	None	0	0	0	3598	1
285362	SUMF1	uc011ass.1	uc011ast.1	0	12	1	3585	0.996664813785437
285362	SUMF1	uc011ast.1	uc003bpz.1	0	12	1	3585	0.996664813785437
285362	SUMF1	uc003bpz.1	uc011ass.1	0	12	0	3586	1
285362	SUMF1	uc003bpz.1	uc011ast.1	0	12	29	3557	0.907318563669576
285367	RPUSD3	uc011atk.1	uc011atl.1	0	6	14	3578	0.976863701115143
285368	PRRT3	uc003bum.2	uc003buk.2	0	13	1	3584	0.99638688160089
285368	PRRT3	uc003buk.2	uc003bul.2	0	13	1	3584	0.99638688160089
285368	PRRT3	uc003bul.2	uc003buk.2	1	12	8	3577	0.999572220024882
285368	PRRT3	uc003bul.2	uc003bum.2	0	13	2	3583	0.992785816974586
285370	LOC285370	None	None	0	0	0	3598	1
285375	LOC285375	None	None	0	0	0	3598	1
285381	DPH3	uc003cav.2	uc003cat.3	0	0	1	3597	1
285381	DPH3	uc003cau.2	uc003cav.2	0	0	5	3593	1
285382	C3orf70	None	None	0	15	0	3583	1
285386	TPRG1	uc003frv.1	uc003frw.1	0	9	75	3514	0.827124153352902
2853	GPR31	None	None	0	16	0	3582	1
285401	LOC285401	None	None	0	0	0	3598	1
285419	LOC285419	uc011cgn.1	uc003ifd.2	0	0	1	3597	1
285419	LOC285419	uc011cgn.1	uc003ifc.2	0	0	2	3596	1
285429	DCAF4L1	None	None	0	21	0	3577	1
285440	CYP4V2	uc003iyw.3	uc003iyx.1	0	24	5	3569	0.967072054183025
285440	CYP4V2	uc003iyw.3	uc010ism.2	0	24	32	3542	0.806462263286575
285456	LOC285456	uc003hyy.2	uc011cfl.1	0	0	3	3595	1
285464	CRIPAK	None	None	0	63	0	3535	1
285489	DOK7	uc003ghf.2	uc003ghd.2	0	24	1	3573	0.993329627570873
285489	DOK7	uc003ghe.2	uc003ghf.2	0	24	2	3572	0.986701906953219
285498	RNF212	uc003gci.2	uc003gck.2	0	13	5	3580	0.982054577525677
285498	RNF212	uc010ibp.2	uc010ibq.2	0	13	1	3584	0.99638688160089
285498	RNF212	uc003gch.2	uc003gck.2	0	13	9	3576	0.967912785876828
285498	RNF212	uc003gcj.2	uc010ibp.2	0	13	1	3584	0.99638688160089
285498	RNF212	uc003gci.2	uc010ibp.2	0	13	1	3584	0.99638688160089
285498	RNF212	uc003gci.2	uc003gch.2	0	13	1	3584	0.99638688160089
285498	RNF212	uc003gch.2	uc010ibp.2	0	13	1	3584	0.99638688160089
285498	RNF212	uc003gci.2	uc003gcj.2	0	13	2	3583	0.992785816974586
285498	RNF212	uc003gci.2	uc010ibq.2	0	13	2	3583	0.992785816974586
2854	GPR32	None	None	0	27	0	3571	1
285501	LOC285501	None	None	0	0	0	3598	1
285512	FAM13AOS	uc003hry.1	uc003hrz.1	0	2	2	3594	0.998888425797361
285512	FAM13AOS	uc003hrz.1	uc003hry.1	0	2	10	3586	0.994448310408757
285513	GPRIN3	None	None	0	36	0	3562	1
285521	COX18	uc011cbc.1	uc010iih.1	0	7	11	3580	0.978776967474059
285521	COX18	uc011cbc.1	uc003hgm.1	0	7	2	3589	0.996112194662867
285521	COX18	uc003hgm.1	uc010iih.1	0	7	8	3583	0.984526412230456
285521	COX18	uc003hgm.1	uc011cbc.1	0	7	8	3583	0.984526412230456
285521	COX18	uc003hgm.1	uc003hgn.1	0	7	3	3588	0.994173155351789
285521	COX18	uc003hgn.1	uc003hgm.1	0	7	1	3590	0.998054474708171
285521	COX18	uc011cbc.1	uc003hgn.1	0	7	0	3591	1
285525	YIPF7	None	None	0	13	0	3585	1
285527	FRYL	uc003gyk.2	uc003gyf.1	0	77	1	3520	0.978599221789883
285527	FRYL	uc003gyk.2	uc003gyh.1	0	77	3	3518	0.937144747709102
285527	FRYL	uc003gyh.1	uc003gyj.1	0	77	1	3520	0.978599221789883
285527	FRYL	uc003gyh.1	uc003gye.1	0	77	1	3520	0.978599221789883
285527	FRYL	uc003gyg.1	uc003gye.1	0	77	59	3462	0.276134411857621
285533	RNF175	uc003int.2	uc003inu.1	0	9	1	3588	0.997498610339077
285548	LOC285548	uc010idq.1	uc011bxa.1	0	0	1	3597	1
285548	LOC285548	uc011bxa.1	uc010idq.1	0	0	2	3596	1
285550	FAM200B	uc003gof.3	uc003gog.2	0	21	47	3530	0.758128796489684
285555	C4orf37	None	None	0	28	0	3570	1
285590	SH3PXD2B	None	None	0	23	0	3575	1
285593	LOC285593	uc003mcp.3	uc011dff.1	0	0	18	3580	1
285596	FAM153A	uc003mib.1	uc010jkp.1	0	10	28	3560	0.924757567722336
285596	FAM153A	uc003mib.1	uc011dgd.1	0	10	26	3562	0.929957937542688
285598	ARL10	uc003meb.2	uc003mec.1	0	5	1	3592	0.998610339077265
285598	ARL10	uc003mec.1	uc003meb.2	0	5	10	3583	0.986172777212742
285600	C5orf36	uc003kkp.2	uc011cuk.1	0	33	1	3564	0.99082823790995
285600	C5orf36	uc011cuk.1	uc003kkn.2	0	33	1	3564	0.99082823790995
285600	C5orf36	uc003kkp.2	uc003kkn.2	0	33	1	3564	0.99082823790995
285601	GPR150	None	None	0	7	0	3591	1
285605	DTWD2	None	None	0	7	0	3591	1
285613	RELL2	uc003lli.2	uc010jgf.2	0	12	1	3585	0.996664813785437
285613	RELL2	uc003lli.2	uc003llg.2	0	12	2	3584	0.993339826917095
285613	RELL2	uc003lli.2	uc003llh.2	0	12	42	3544	0.868386023353839
285622	NBPF22P	None	None	0	2	0	3596	1
285627	LOC285627	None	None	0	0	0	3598	1
285629	LOC285629	None	None	0	0	0	3598	1
285636	C5orf51	None	None	0	15	0	3583	1
285641	SLC36A3	None	None	0	13	0	3585	1
285643	KIF4B	None	None	0	75	0	3523	1
285659	OR2V2	None	None	0	14	0	3584	1
285668	FLJ37543	None	None	0	5	0	3593	1
285671	RNF180	uc003jti.2	uc003jth.3	0	25	5	3568	0.965719127414443
285672	SFRS12IP1	None	None	0	13	0	3585	1
285676	ZNF454	uc003mjo.1	uc010jkz.1	0	33	3	3562	0.972728794635988
285676	ZNF454	uc010jkz.1	uc003mjp.2	0	33	0	3565	1
285676	ZNF454	uc010jkz.1	uc003mjo.1	0	33	1	3564	0.99082823790995
285679	C5orf60	None	None	0	15	0	3583	1
285692	LOC285692	None	None	0	0	0	3598	1
285696	LOC285696	None	None	0	0	0	3598	1
285704	RGMB	uc003knc.2	uc003knb.2	0	17	0	3581	1
285733	LOC285733	None	None	0	0	0	3598	1
285735	LOC285735	None	None	0	0	0	3598	1
285740	LOC285740	None	None	0	0	0	3598	1
285753	C6orf182	uc010kdl.2	uc003psy.3	0	15	1	3582	0.995831017231796
285753	C6orf182	uc003psy.3	uc010kdl.2	0	15	4	3579	0.983421191879115
285753	C6orf182	uc003psy.3	uc010kdk.2	0	15	2	3581	0.991678260696217
285753	C6orf182	uc003psv.3	uc003psx.3	0	15	1	3582	0.995831017231796
285753	C6orf182	uc003psw.3	uc003psv.3	0	15	7	3576	0.971155825251579
285753	C6orf182	uc003psx.3	uc003psy.3	0	15	1	3582	0.995831017231796
285753	C6orf182	uc003psy.3	uc003psx.3	0	15	10	3573	0.959033354565695
285755	PPIL6	uc003ptg.3	uc010kdo.2	0	9	3	3586	0.992512510026983
285755	PPIL6	uc003ptg.3	uc010kdp.2	0	9	1	3588	0.997498610339077
285755	PPIL6	uc003pth.1	uc003ptg.3	0	9	1	3588	0.997498610339077
285755	PPIL6	uc003pth.1	uc010kdo.2	0	9	1	3588	0.997498610339077
285755	PPIL6	uc010kdo.2	uc003ptg.3	0	9	1	3588	0.997498610339077
285755	PPIL6	uc003ptg.3	uc003pth.1	0	9	7	3582	0.982606722847277
285759	FLJ34503	None	None	0	0	0	3598	1
285761	DCBLD1	uc003pxs.2	uc003pxr.1	0	15	9	3574	0.963058396624587
285761	DCBLD1	uc003pxr.1	uc003pxt.1	0	15	1	3582	0.995831017231796
285768	LOC285768	uc003mtj.2	uc010jnf.1	0	0	4	3594	1
285768	LOC285768	uc010jnf.1	uc003mtj.2	0	0	2	3596	1
285768	LOC285768	uc010jnf.1	uc011dhp.1	0	0	1	3597	1
285780	LOC285780	None	None	0	0	0	3598	1
285782	CAGE1	None	None	0	23	0	3575	1
285796	LOC285796	None	None	0	0	0	3598	1
2857	GPR34	uc004dfr.3	uc004dfp.3	0	14	1	3583	0.996108949416343
2857	GPR34	uc004dfp.3	uc004dfr.3	0	14	18	3566	0.932074830735024
2857	GPR34	uc004dfp.3	uc004dfq.3	0	14	24	3560	0.910402627658606
2857	GPR34	uc004dfp.3	uc010nhg.2	0	14	1	3583	0.996108949416343
285800	PRR18	None	None	0	5	0	3593	1
285830	LOC285830	uc011dlz.1	uc003nnp.2	0	7	30	3561	0.943027740538327
285830	LOC285830	uc011dlz.1	uc003rsi.3	0	7	13	3578	0.974960013501611
285834	HCG22	uc003nsj.1	uc010jsi.1	0	0	5	3593	1
285847	LOC285847	None	None	0	0	0	3598	1
285848	PNPLA1	uc010jwf.2	uc003olw.1	0	21	3	3574	0.982587458301876
285848	PNPLA1	uc003olw.1	uc010jwe.1	0	21	14	3563	0.92117954925254
285848	PNPLA1	uc010jwe.1	uc003olw.1	2	19	6	3571	0.999990576756294
285848	PNPLA1	uc010jwe.1	uc010jwf.2	0	21	0	3577	1
285848	PNPLA1	uc003olw.1	uc010jwf.2	0	21	2	3575	0.988359300714279
285852	TREML4	uc003oqd.2	uc003oqc.2	0	6	4	3588	0.993343525458588
285852	TREML4	uc003oqc.2	uc003oqd.2	0	6	1	3591	0.998332406892718
285855	RPL7L1	uc003ost.2	uc003osu.2	0	5	5	3588	0.993067136052506
285855	RPL7L1	uc010jxw.1	uc003osu.2	0	5	1	3592	0.998610339077265
285855	RPL7L1	uc003osr.1	uc003osu.2	0	5	1	3592	0.998610339077265
285855	RPL7L1	uc010jxw.1	uc003osq.1	0	5	2	3591	0.997222223510018
285877	POM121L12	None	None	0	69	0	3529	1
285888	CNPY1	None	None	0	7	0	3591	1
285905	INTS4L1	None	None	0	0	0	3598	1
285908	NCRNA00174	None	None	0	0	0	3598	1
285941	C7orf71	None	None	0	2	0	3596	1
285954	LOC285954	uc003tht.3	uc003ths.2	0	0	1	3597	1
285955	SPDYE1	None	None	0	19	0	3579	1
285958	C7orf40	None	None	0	0	0	3598	1
285961	SEPT7L	None	None	0	0	0	3598	1
285962	FLJ40852	uc011krh.1	uc010lnm.2	0	3	1	3594	0.999166203446359
285962	FLJ40852	uc010lnm.2	uc011krh.1	0	3	1	3594	0.999166203446359
285962	FLJ40852	uc003vwm.3	uc010lnn.2	0	3	2	3593	0.998332870499364
285962	FLJ40852	uc003vwm.3	uc010lno.2	0	3	1	3594	0.999166203446359
285962	FLJ40852	uc010lnn.2	uc003vwm.3	0	3	3	3592	0.997500001030094
285966	FAM115C	uc011ktl.1	uc011kti.1	0	16	1	3581	0.995553085047249
285966	FAM115C	uc011ktj.1	uc011ktl.1	0	16	4	3578	0.982323317257982
285966	FAM115C	uc011ktj.1	uc011kti.1	0	16	4	3578	0.982323317257982
285966	FAM115C	uc011ktl.1	uc011ktj.1	0	16	1	3581	0.995553085047249
285966	FAM115C	uc011ktj.1	uc011ktt.1	0	16	1	3581	0.995553085047249
285966	FAM115C	uc011ktj.1	uc003wdi.1	1	15	9	3573	0.999182671670035
285971	ZNF775	None	None	0	13	0	3585	1
285973	ATG9B	uc003wig.3	uc011kvc.1	0	14	4	3580	0.984519986506912
285987	DLX6AS	uc010lfo.1	uc003uol.2	0	0	0	3598	1
285989	ZNF789	uc003uqq.1	uc003uqp.2	0	19	0	3579	1
285989	ZNF789	uc003uqp.2	uc003uqr.1	0	19	1	3578	0.994719288493608
285989	ZNF789	uc003uqr.1	uc003uqq.1	0	19	1	3578	0.994719288493608
285989	ZNF789	uc003uqq.1	uc003uqr.1	0	19	3	3576	0.984237017291103
285989	ZNF789	uc003uqp.2	uc003uqq.1	0	19	1	3578	0.994719288493608
2859	GPR35	uc002vzs.1	uc010fzi.1	0	22	1	3575	0.993885491939967
2859	GPR35	uc010fzi.1	uc002vzs.1	0	22	4	3572	0.975755360914951
2859	GPR35	uc002vzs.1	uc010fzh.1	0	22	1	3575	0.993885491939967
285	ANGPT2	uc003wqj.3	uc003wqk.3	0	17	1	3580	0.995275152862702
286002	LOC286002	None	None	0	1	0	3597	1
286006	C7orf53	uc011kmq.1	uc003vgm.2	0	3	8	3587	0.993342601337292
286006	C7orf53	uc003vgl.2	uc011kmq.1	0	3	1	3594	0.999166203446359
286006	C7orf53	uc003vgm.2	uc011kmq.1	0	3	4	3591	0.996667594909623
286016	TPI1P2	None	None	0	0	0	3598	1
286042	FLJ10661	uc003wsf.3	uc011kwt.1	0	0	1	3597	1
286042	FLJ10661	uc011kwt.1	uc010lrq.2	0	0	0	3598	1
286046	XKR6	None	None	0	34	0	3564	1
286053	NSMCE2	uc003yrw.2	uc003yrv.2	0	9	1	3588	0.997498610339077
286075	ZNF707	uc010mfi.2	uc003yzf.3	1	14	3	3580	0.999903111296083
286075	ZNF707	uc010mfi.2	uc010mfh.2	0	15	13	3570	0.947052232656985
286075	ZNF707	uc010mfi.2	uc003yzh.3	0	15	0	3583	1
286075	ZNF707	uc003yzf.3	uc003yze.3	0	15	1	3582	0.995831017231796
286076	BREA2	None	None	0	0	0	3598	1
286077	FAM83H	uc003yzk.2	uc010mfk.1	0	39	7	3552	0.926488413926853
286094	LOC286094	None	None	0	0	0	3598	1
286097	EFHA2	None	None	0	28	0	3570	1
286101	ZNF252	uc003zew.3	uc011llo.1	0	2	37	3559	0.979535939019036
286102	TMED10P1	None	None	0	5	0	3593	1
286103	C8orf77	None	None	0	0	0	3598	1
286122	C8orf31	uc003yxr.1	uc003yxq.1	0	12	6	3580	0.980141306709456
286122	C8orf31	uc003yxp.1	uc003yxr.1	0	12	5	3581	0.983425779113956
286122	C8orf31	uc003yxq.1	uc003yxp.1	0	12	1	3585	0.996664813785437
286122	C8orf31	uc003yxr.1	uc003yxp.1	0	12	11	3575	0.96386925914093
286128	ZFP41	None	None	0	22	0	3576	1
286133	SCARA5	uc003xgj.2	uc003xgk.2	0	21	1	3576	0.994163424124514
286133	SCARA5	uc010luz.2	uc003xgj.2	0	21	3	3574	0.982587458301876
286133	SCARA5	uc003xgj.2	uc003xgl.2	0	21	1	3576	0.994163424124514
286135	LOC286135	None	None	0	0	0	3598	1
286140	RNF5P1	None	None	0	6	0	3592	1
286144	C8orf83	uc010map.2	uc003yfr.3	0	1	16	3581	0.995553085047248
286144	C8orf83	uc010map.2	uc003yfq.3	0	1	0	3597	1
286144	C8orf83	uc003yfl.3	uc003yfn.3	0	1	2	3595	0.999444135630906
286144	C8orf83	uc010map.2	uc003yfo.3	0	1	36	3561	0.989994441356309
286144	C8orf83	uc010map.2	uc003yfk.3	0	1	4	3593	0.998888271261812
286144	C8orf83	uc003yfk.3	uc003yfr.3	0	1	2	3595	0.999444135630906
286144	C8orf83	uc003yfl.3	uc003yfm.3	0	1	1	3596	0.999722067815453
286144	C8orf83	uc003yfk.3	uc003yfn.3	0	1	1	3596	0.999722067815453
286144	C8orf83	uc003yfk.3	uc003yfo.3	0	1	6	3591	0.998332406892718
286144	C8orf83	uc010map.2	uc003yfm.3	0	1	1	3596	0.999722067815453
286144	C8orf83	uc003yfm.3	uc003yfq.3	0	1	1	3596	0.999722067815453
286144	C8orf83	uc003yfk.3	uc003yfq.3	0	1	1	3596	0.999722067815453
286144	C8orf83	uc003yfr.3	uc003yfn.3	0	1	1	3596	0.999722067815453
286148	DPY19L4	None	None	0	23	0	3575	1
286151	FBXO43	uc010mbp.1	uc003yjd.2	0	30	9	3559	0.927334860770221
286151	FBXO43	uc003yjd.2	uc010mbp.1	1	29	7	3561	0.99817556162244
286151	FBXO43	uc003yjd.2	uc003yje.2	0	30	2	3566	0.983391291890917
286151	FBXO43	uc003yje.2	uc010mbp.1	0	30	2	3566	0.983391291890917
286151	FBXO43	uc010mbp.1	uc003yje.2	0	30	1	3567	0.991662034463591
286183	NKAIN3	None	None	0	12	0	3586	1
286187	LRRC67	None	None	0	13	0	3585	1
2861	GPR37	None	None	0	30	0	3568	1
286204	CRB2	None	None	0	43	0	3555	1
286205	SCAI	uc004bpe.2	uc004bpd.2	0	26	3	3569	0.978471626565966
286205	SCAI	uc004bpd.2	uc004bpe.2	0	26	1	3571	0.992773763201779
286205	SCAI	uc010mwu.2	uc004bpe.2	0	26	3	3569	0.978471626565966
286205	SCAI	uc004bpe.2	uc010mwu.2	0	26	1	3571	0.992773763201779
286205	SCAI	uc010mwu.2	uc004bpd.2	0	26	1	3571	0.992773763201779
286207	C9orf117	uc004brn.1	uc010mxl.1	0	9	18	3571	0.955817386109409
286207	C9orf117	uc010mxl.1	uc004brn.1	0	9	13	3576	0.967912785876828
286223	C9orf47	uc004aqc.1	uc004aqd.2	0	4	204	3390	0.791697286427426
286223	C9orf47	uc004aqd.2	uc004aqc.1	0	4	24	3570	0.973573378917029
286234	C9orf79	None	None	0	55	0	3543	1
286238	LOC286238	None	None	0	7	0	3591	1
286256	LCN12	uc004ckb.2	uc004ckc.2	0	6	5	3587	0.991685189022096
286256	LCN12	uc004ckc.2	uc004ckb.2	0	6	1	3591	0.998332406892718
286257	C9orf142	None	None	0	4	0	3594	1
286262	TPRN	None	None	0	12	0	3586	1
2862	MLNR	None	None	0	8	0	3590	1
286319	TUSC1	None	None	0	12	0	3586	1
286333	C9orf109	None	None	0	0	0	3598	1
286336	FAM78A	uc004cak.2	uc004caj.2	0	10	33	3555	0.911870956165977
286343	C9orf150	None	None	0	38	0	3560	1
286359	LOC286359	None	None	0	0	0	3598	1
286362	OR13C9	None	None	0	19	0	3579	1
286365	OR13D1	None	None	0	25	0	3573	1
286367	LOC286367	None	None	0	0	0	3598	1
286380	FOXD4L3	None	None	0	6	0	3592	1
2863	GPR39	None	None	0	25	0	3573	1
286410	ATP11C	uc004fba.2	uc004fax.2	0	53	1	3544	0.985269594219011
286410	ATP11C	uc004fay.2	uc004faz.2	0	53	1	3544	0.985269594219011
286410	ATP11C	uc004faz.2	uc004fax.2	0	53	1	3544	0.985269594219011
286410	ATP11C	uc004faz.2	uc004fay.2	0	53	0	3545	1
286410	ATP11C	uc004faz.2	uc004fba.2	0	53	1	3544	0.985269594219011
286411	RP1-177G6.2	None	None	0	0	0	3598	1
286436	H2BFM	None	None	0	7	0	3591	1
286451	YIPF6	uc004dwy.2	uc011mph.1	0	5	3	3590	0.995835652009031
286464	CXorf59	None	None	0	35	0	3563	1
286467	LOC286467	None	None	0	0	0	3598	1
286499	FAM133A	None	None	0	13	0	3585	1
2864	FFAR1	None	None	0	14	0	3584	1
286514	MAGEB18	None	None	0	29	0	3569	1
286527	TMSB15B	uc010noz.2	uc004elo.3	0	0	22	3576	1
286527	TMSB15B	uc010noz.2	uc004elq.3	0	0	3	3595	1
286530	P2RY8	None	None	0	25	0	3573	1
286554	BCORL2	uc011nav.1	uc004fub.1	0	0	1	3597	1
286557	RBMY1A3P	None	None	0	0	0	3598	1
2865	FFAR3	uc002nzd.2	uc010xsu.1	0	14	2	3582	0.992231961567627
2865	FFAR3	uc010xsu.1	uc002nzd.2	0	14	3	3581	0.988368989525929
286676	ILDR1	uc010hrg.2	uc003eer.2	0	13	1	3584	0.99638688160089
286676	ILDR1	uc003eeq.2	uc010hrg.2	0	13	2	3583	0.992785816974586
286676	ILDR1	uc010hrg.2	uc003ees.2	0	13	1	3584	0.99638688160089
286676	ILDR1	uc003eer.2	uc003ees.2	1	12	0	3585	1
286676	ILDR1	uc003eer.2	uc003eeq.2	0	13	1	3584	0.99638688160089
286676	ILDR1	uc003ees.2	uc003eeq.2	0	13	2	3583	0.992785816974586
286676	ILDR1	uc003ees.2	uc003eer.2	0	13	2	3583	0.992785816974586
286676	ILDR1	uc003ees.2	uc010hrg.2	0	13	3	3582	0.98919676924915
