#Freq	Total Weight	Target Weight	Gene set 1 (k=4)	Phi 1	Weight function 1
13	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000352798, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
14	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000340626, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
9	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000355183, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
17	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000467207-uc002lxy.2-uc010dtl.1	7.21472336398e-09	E
14	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000335652, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
10	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000347665, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
3	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000354897, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
5	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000344666, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
8	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000380891, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
25	18.7471419872	1.38605e+08	ENSP00000265993-uc001klb.3-uc001kla.3, ENSP00000354529, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.21472336398e-09	E
13	18.7450826655	1.3832e+08	ENSP00000268638-uc002fjh.2-uc010chp.2, ENSP00000298281, ENSP00000401514, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.22959610911e-09	E
53	18.7450826655	1.3832e+08	ENSP00000298281, ENSP00000393571-uc001pjq.2-uc010rvu.1, ENSP00000401514, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.22959610911e-09	E
30	18.7383486333	1.37392e+08	ENSP00000287169-uc001nkx.1-uc001nky.1, ENSP00000411409, ENSP00000423228-uc003jlg.1-uc003jlb.1, ENSP00000441202-uc001zcs.2-uc001zcr.2	7.27844473147e-09	E
18	18.6505330317	1.25841e+08	ENSP00000343617-uc002qqw.2-uc010yhp.1, ENSP00000377643-uc002hun.1-uc002huk.1, ENSP00000441202-uc001zcs.2-uc001zcr.2, ENSP00000457354-uc002fhe.2-uc002fhd.2	7.94650973507e-09	E
