GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o	OR	eOR
1478	CSTF2	uc004egh.2	uc004egi.2	0	2	1	92	1	0	12.3333333333333
147920	IGFL2	uc010xxv.1	uc002peb.2	0	1	1	93	1	0	20.7777777777778
147949	ZNF583	uc002qnc.2	uc010ygm.1	0	2	2	125	1	0	10.04
148223	C19orf25	uc010dsk.2	uc002lsx.1	0	6	1	88	1	0	4.53846153846154
148268	ZNF570	uc010xtr.1	uc002ogk.1	0	5	1	89	1	0	5.42424242424242
148345	C1orf127	uc001arr.1	uc001ars.1	0	8	2	130	1	0	3.07058823529412
1486	CTBS	uc001dka.2	uc001dkc.2	0	4	1	90	1	0	6.7037037037037
149041	RC3H1	uc010pms.1	uc001gju.3	2	9	0	112	0.00733040117286419	Inf	59.2105263157895
149175	MANEAL	uc001cby.2	uc001cbz.2	0	3	2	90	1	0	5.17142857142857
149420	PDIK1L	uc009vsb.2	uc010oew.1	0	2	1	92	1	0	12.3333333333333
149478	BTBD19	uc010ole.1	uc010old.1	0	5	2	133	1	0	4.85454545454545
1495	CTNNA1	uc003ldh.2	uc003ldl.2	2	40	2	97	0.343860933454901	2.40787058632757	2.40740740740741
150082	LCA5L	uc002yxx.1	uc002yxw.1	1	10	1	129	0.150455927051672	12.3473684127335	12.3333333333333
1500	CTNND1	uc001nlt.3	uc001nlo.3	0	10	1	83	1	0	2.65079365079365
1500	CTNND1	uc001nmb.3	uc001nly.3	0	10	1	83	1	0	2.65079365079365
150275	CCDC117	uc011akk.1	uc003aeb.2	0	2	1	92	1	0	12.3333333333333
150365	MEI1	uc003bbf.2	uc003bbg.2	0	14	1	80	1	0	1.85057471264368
150383	C22orf40	uc003bhe.2	uc003bhd.2	0	4	3	132	1	0	4.20634920634921
150472	CBWD2	uc002tju.2	uc002tjv.2	0	8	1	86	1	0	3.3921568627451
150709	ANKAR	uc002uqy.1	uc002uqx.1	0	12	1	82	1	0	2.2
151050	C2orf67	uc002vds.2	uc002vdy.1	3	57	1	125	0.0994123937930988	6.50733684540524	5.09275362318841
1510	CTSE	uc001hdu.2	uc010prs.1	0	2	1	92	1	0	12.3333333333333
151195	CCNYL1	uc002vci.2	uc002vch.2	0	7	1	87	1	0	3.88888888888889
151258	SLC38A11	uc002ucw.1	uc002ucu.1	0	9	1	85	1	0	3
1512	CTSH	uc010ung.1	uc010bll.1	0	6	3	132	1	0	2.91208791208791
151306	GPBAR1	uc010zjw.1	uc010zjx.1	0	1	1	93	1	0	20.7777777777778
1513	CTSK	uc001evp.1	uc001evq.1	0	2	1	92	1	0	12.3333333333333
151651	EFHB	uc003cbm.2	uc003cbl.3	1	12	7	75	0.70677748275847	0.893887036271108	1.208
151888	BTLA	uc003dza.3	uc003dzb.3	2	10	2	124	0.0378871320029122	11.895630303182	11.8571428571429
152687	ZNF595	uc003fzv.1	uc010iay.1	0	17	3	74	1	0	0.608163265306122
152687	ZNF595	uc003fzv.1	uc011bus.1	0	17	1	74	1	0	1.41904761904762
153657	TTC23L	uc003jiv.2	uc010iut.1	0	9	1	85	1	0	3
153768	PRELID2	uc003lnq.1	uc003lno.1	0	44	8	168	1	0	0.222736285525446
153769	SH3RF2	uc011dbl.1	uc011dbn.1	0	19	1	75	1	0	1.29059829059829
153770	PLAC8L1	uc011dbp.1	uc003lnv.2	0	4	4	87	1	0	2.16049382716049
1540	CYLD	uc002egr.1	uc010cbs.1	0	12	1	82	1	0	2.2
154141	MBOAT1	uc003ncx.1	uc011dji.1	0	34	4	131	1	0	0.423510466988728
1549	CYP2A7	uc002opm.2	uc002opn.2	0	21	1	73	1	0	1.13953488372093
155006	TMEM213	uc010lna.2	uc010lnb.2	0	1	2	92	1	0	12.3333333333333
155066	ATP6V0E2	uc003wgp.2	uc003wgr.2	0	1	2	92	1	0	12.3333333333333
155370	SBDSP1	uc003twg.2	uc003twh.2	0	2	3	136	1	0	7.8
1565	CYP2D6	uc003bce.2	uc010gyu.2	0	1	1	93	1	0	20.7777777777778
158326	FREM1	uc003zll.2	uc010mic.2	0	30	1	64	1	0	0.704918032786885
158381	ATP8B5P	uc010mkp.2	uc010mko.2	1	12	3	105	0.369177591193362	2.8794803014897	3.61714285714286
158381	ATP8B5P	uc010mkp.2	uc003zwu.2	2	8	0	82	0.0107501194457716	Inf	48.5294117647059
1589	CYP21A2	uc011dpb.1	uc003nze.1	0	3	3	89	1	0	3.6530612244898
159013	CXorf38	uc004dew.2	uc011mko.1	0	2	2	91	1	0	7.32
159371	TMEM20	uc010qnw.1	uc001kjg.1	0	15	1	78	1	0	1.68817204301075
159371	TMEM20	uc001kjj.2	uc001kjh.2	0	26	3	138	1	0	0.746630727762803
160335	TMTC2	uc001szt.2	uc010suk.1	3	107	1	57	0.57124820926134	1.59402847171492	1.24806201550388
1608	DGKG	uc011brx.1	uc003fqb.2	2	51	2	66	0.591481399955976	1.29132383684988	1.29126213592233
1609	DGKQ	uc003gbw.2	uc010ibn.2	0	6	7	156	1	0	1.60512820512821
161823	ADAL	uc010udo.1	uc001zri.1	0	7	1	87	1	0	3.88888888888889
162394	SLFN5	uc002hjf.3	uc010wcg.1	0	4	1	90	1	0	6.7037037037037
162968	ZNF497	uc002qsi.1	uc002qsh.1	0	6	3	177	1	0	3.9010989010989
162993	ZNF846	uc002mmb.1	uc010xky.1	0	2	1	92	1	0	12.3333333333333
163049	ZNF791	uc002mua.2	uc010xmm.1	0	9	2	128	1	0	2.70526315789474
163049	ZNF791	uc002mua.2	uc010dyu.1	0	6	1	87	1	0	4.48717948717949
163175	LGI4	uc002nxx.2	uc002nxz.1	0	5	1	89	1	0	5.42424242424242
163351	GBP6	uc001dnf.2	uc010ost.1	0	9	2	84	1	0	1.77894736842105
163720	CYP4Z2P	uc001cqo.1	uc009vyn.1	0	7	1	87	1	0	3.88888888888889
163747	C1orf177	uc001cya.3	uc001cyb.3	0	7	1	87	1	0	3.88888888888889
1639	DCTN1	uc002sky.2	uc002skt.1	0	10	4	161	1	0	1.70899470899471
1641	DCX	uc004epf.2	uc004epg.2	0	15	1	79	1	0	1.70967741935484
1643	DDB2	uc001neb.2	uc001neg.2	0	1	1	93	1	0	20.7777777777778
164684	WBP2NL	uc003bbt.2	uc011apk.1	1	61	3	94	0.864850026725045	0.515618484638748	0.658536585365854
165530	CLEC4F	uc002shf.2	uc010yqv.1	0	4	2	115	1	0	5.13333333333333
166647	GPR125	uc003gqm.1	uc003gql.1	1	14	1	105	0.233471074380165	7.27864559877194	7.27586206896552
166	AES	uc002lwy.1	uc002lxa.1	0	2	1	92	1	0	12.3333333333333
167127	UGT3A2	uc011cos.1	uc003jjz.1	0	5	1	89	1	0	5.42424242424242
167681	PRSS35	uc010kbm.2	uc003pjz.2	0	4	1	90	1	0	6.7037037037037
168507	PKD1L1	uc003tny.1	uc003tob.2	1	32	3	59	0.824772384244608	0.617493324205221	0.784615384615385
168544	ZNF467	uc003wgc.2	uc003wgd.2	0	1	1	93	1	0	20.7777777777778
169026	SLC30A8	uc003yoh.2	uc010mcz.2	0	32	2	61	1	0	0.378461538461538
169436	C9orf96	uc004cdl.2	uc004cdk.2	2	9	0	129	0.00565262076053443	Inf	68.1578947368421
16	AARS	uc002eyn.1	uc010vlu.1	0	12	2	127	1	0	2.04
170371	C10orf128	uc001jhn.3	uc001jho.3	1	10	0	84	0.115789473684211	Inf	24.1428571428571
170482	CLEC4C	uc001qtg.1	uc001qti.1	0	5	1	89	1	0	5.42424242424242
170690	ADAMTS16	uc003jdl.2	uc003jdk.1	1	32	0	62	0.347368421052632	Inf	5.76923076923077
170961	ANKRD24	uc010dtt.1	uc002lzs.2	0	11	1	83	1	0	2.42028985507246
171017	ZNF384	uc010sfh.1	uc001qqc.2	0	3	2	87	1	0	5
171017	ZNF384	uc010sfh.1	uc001qqe.2	0	3	3	87	1	0	3.57142857142857
171568	POLR3H	uc003bag.2	uc003baf.2	0	1	1	93	1	0	20.7777777777778
1717	DHCR7	uc001oql.2	uc001oqk.2	0	9	3	173	1	0	2.60902255639098
1717	DHCR7	uc001oqk.2	uc001oql.2	0	3	1	90	1	0	8.61904761904762
1718	DHCR24	uc001cyc.1	uc010ooi.1	0	9	3	129	1	0	1.94736842105263
1723	DHODH	uc002fbp.2	uc010cgk.2	0	6	4	130	1	0	2.23076923076923
1725	DHPS	uc010xmn.1	uc002mug.1	0	2	1	89	1	0	11.9333333333333
1725	DHPS	uc002muh.1	uc002muf.1	1	5	3	130	0.163459718905108	8.33918651555004	10.1688311688312
1727	CYB5R3	uc003bcz.2	uc003bcw.2	0	7	1	87	1	0	3.88888888888889
1730	DIAPH2	uc004efu.3	uc004eft.3	2	110	0	29	0.629787234042553	Inf	1.33484162895928
1731	SEPT1	uc002dxw.2	uc002dxx.2	0	1	1	93	1	0	20.7777777777778
1741	DLG3	uc011mpn.1	uc004dyj.1	2	20	4	114	0.238483236596639	2.82150568589333	3.1029810298103
1742	DLG4	uc010vtm.1	uc010cly.2	0	4	1	89	1	0	6.62962962962963
1742	DLG4	uc010vtm.1	uc010vtn.1	0	4	1	89	1	0	6.62962962962963
1748	DLX4	uc002ipv.2	uc002ipw.2	0	1	1	93	1	0	20.7777777777778
1760	DMPK	uc010xxt.1	uc002pdh.1	0	4	2	134	1	0	5.97777777777778
1770	DNAH9	uc002gnd.1	uc002gnf.2	4	64	1	40	0.375028343952809	2.48192796929221	1.88372093023256
1776	DNASE1L3	uc003djo.1	uc011bfd.1	0	5	2	122	1	0	4.45454545454545
1780	DYNC1I1	uc010lfl.2	uc003uob.2	0	44	3	62	1	0	0.200642054574639
1781	DYNC1I2	uc002uhf.1	uc002uhd.1	1	12	1	81	0.256215005599104	6.52510090039141	6.52
1797	DOM3Z	uc003nyp.1	uc003nyr.1	0	1	1	92	1	0	20.5555555555556
1797	DOM3Z	uc003nyp.1	uc003nys.1	0	1	1	92	1	0	20.5555555555556
1798	DPAGT1	uc001pvi.2	uc001pvj.2	0	1	1	93	1	0	20.7777777777778
1802	DPH2	uc001ckz.2	uc010okk.1	0	1	1	92	1	0	20.5555555555556
1802	DPH2	uc001ckz.2	uc001cla.2	0	6	3	176	1	0	3.87912087912088
1831	TSC22D3	uc004eng.2	uc004enf.2	0	14	3	124	1	0	1.22660098522167
183	AGT	uc001hty.3	uc009xff.2	0	1	1	93	1	0	20.7777777777778
1854	DUT	uc001zws.2	uc001zww.2	0	2	2	91	1	0	7.32
1855	DVL1	uc001aer.3	uc002quu.2	0	7	3	176	1	0	3.36190476190476
1891	ECH1	uc002oji.2	uc002ojh.2	0	4	1	90	1	0	6.7037037037037
189	AGXT	uc002wab.3	uc002waa.3	0	1	1	93	1	0	20.7777777777778
1908	EDN3	uc002yas.2	uc002yaq.2	0	4	1	90	1	0	6.7037037037037
1911	PHC1	uc001qvd.2	uc001qve.2	0	4	1	90	1	0	6.7037037037037
1917	EEF1A2	uc002yfe.1	uc002yfd.1	0	1	1	93	1	0	20.7777777777778
1944	EFNA3	uc001fhg.2	uc010pew.1	1	4	0	90	0.0526315789473687	Inf	60.3333333333333
1956	EGFR	uc011kco.1	uc003tqk.2	0	33	1	61	1	0	0.611940298507463
196294	IMMP1L	uc001msz.1	uc001msy.1	0	10	3	82	1	0	1.12244897959184
196743	PAOX	uc001lmv.2	uc001lnc.2	0	4	1	90	1	0	6.7037037037037
196968	C15orf51	uc010urx.1	uc010ury.1	0	9	1	85	1	0	3
197258	FUK	uc002eyy.2	uc002eyz.2	0	9	3	109	1	0	1.64661654135338
197259	MLKL	uc002fdb.2	uc002fdc.2	0	11	3	161	1	0	2.00621118012422
197322	ACSF3	uc010cig.1	uc002fmr.1	0	12	2	81	1	0	1.304
1974	EIF4A2	uc003fqu.2	uc003fqv.2	0	1	1	93	1	0	20.7777777777778
1993	ELAVL2	uc003zpw.2	uc003zpt.2	0	16	1	78	1	0	1.58585858585859
199704	ZNF585A	uc002ofn.1	uc002ofo.1	0	4	3	88	1	0	2.80952380952381
199713	NLRP7	uc010esk.2	uc002qih.3	0	6	1	88	1	0	4.53846153846154
199746	U2AF1L4	uc002obf.2	uc002obe.2	0	2	1	92	1	0	12.3333333333333
199777	ZNF626	uc002npb.1	uc002npd.1	0	9	1	85	1	0	3
200197	C1orf126	uc001avv.3	uc009voh.2	0	5	1	89	1	0	5.42424242424242
201191	SAMD14	uc002iqe.2	uc002iqd.2	0	3	1	90	1	0	8.61904761904762
201191	SAMD14	uc002iqd.2	uc002iqg.2	0	3	1	90	1	0	8.61904761904762
201283	AMZ2P1	uc002jfa.3	uc002jez.3	0	2	1	92	1	0	12.3333333333333
2017	CTTN	uc001opv.3	uc001opx.2	0	10	2	129	1	0	2.46666666666667
202051	SPATA24	uc003lem.2	uc003lek.2	0	1	9	85	1	0	3
202151	RANBP3L	uc003jkh.2	uc011cow.1	1	8	0	86	0.0947368421052633	Inf	30.5294117647059
203245	NAIF1	uc004bsz.2	uc004bta.2	0	2	4	134	1	0	5.97777777777778
2042	EPHA3	uc010hon.1	uc003dqy.2	1	46	0	48	0.494736842105263	Inf	3.12903225806452
204962	SLC44A5	uc001dgt.2	uc010oqz.1	1	62	1	57	0.772314049586777	0.920005375925848	0.92
205251	NCRNA00116	uc002tfq.2	uc010fjx.1	0	4	2	123	1	0	5.48888888888889
2054	STX2	uc001uip.2	uc001uio.2	1	18	7	114	0.698650467514492	0.905413417896264	1.23783783783784
205564	SENP5	uc003fwz.3	uc011bty.1	0	19	5	133	1	0	0.622377622377622
205717	KIAA2018	uc003eal.2	uc003eam.2	0	9	3	109	1	0	1.64661654135338
2064	ERBB2	uc002hso.2	uc010wek.1	1	8	3	129	0.234161395609295	5.25131869133387	6.52941176470588
2070	EYA4	uc003qee.3	uc011ecq.1	1	36	0	58	0.389473684210526	Inf	4.80821917808219
2078	ERG	uc002yxa.2	uc011aek.1	1	30	1	63	0.548488241881299	2.08223353866931	2.08196721311475
208	AKT2	uc002onf.2	uc010egt.2	0	6	1	88	1	0	4.53846153846154
2100	ESR2	uc001xgu.2	uc001xgv.2	0	11	1	83	1	0	2.42028985507246
2101	ESRRA	uc001nzq.1	uc001nzs.1	0	2	1	92	1	0	12.3333333333333
2108	ETFA	uc002bbt.2	uc010bkq.1	0	28	2	111	1	0	0.782456140350877
2132	EXT2	uc010rfo.1	uc001mxz.2	0	26	1	65	1	0	0.823899371069182
2132	EXT2	uc010rfo.1	uc001mya.2	0	26	3	65	1	0	0.353099730458221
2138	EYA1	uc010lzf.2	uc011lfe.1	0	30	1	63	1	0	0.693989071038251
2138	EYA1	uc003xyr.3	uc003xyt.3	1	30	0	63	0.329787234042553	Inf	6.24590163934426
2139	EYA2	uc002xsp.2	uc002xsq.2	1	50	2	70	0.802921806484018	0.70195789454275	0.837623762376238
2166	FAAH	uc001cpu.2	uc001cpv.2	0	1	2	92	1	0	12.3333333333333
2187	FANCB	uc004cwg.1	uc004cwh.1	0	4	4	87	1	0	2.16049382716049
2194	FASN	uc002kdu.2	uc002kdv.1	0	4	1	90	1	0	6.7037037037037
219623	TMEM26	uc010qij.1	uc001jlo.2	0	9	1	85	1	0	3
219670	ENKUR	uc001isg.1	uc001ish.1	1	14	1	113	0.21984011627907	7.83194508385727	7.82758620689655
219749	ZNF25	uc001ize.1	uc001izf.1	0	6	1	88	1	0	4.53846153846154
219771	CCNY	uc001iyw.3	uc001iyv.3	1	68	2	70	0.869585182917496	0.517046083408152	0.617518248175183
219844	HYLS1	uc009zbv.2	uc001qcx.3	0	6	1	88	1	0	4.53846153846154
219899	TBCEL	uc001pxo.2	uc009zay.2	0	4	1	90	1	0	6.7037037037037
219931	TPCN2	uc001oos.2	uc001oot.2	1	51	5	143	0.840157130831824	0.56217369322929	0.759929390997352
220064	ORAOV1	uc001opc.2	uc001opd.2	0	8	2	131	1	0	3.09411764705882
2208	FCER2	uc002mhn.2	uc002mhm.2	0	1	1	93	1	0	20.7777777777778
221143	N6AMT2	uc009zzr.1	uc001unp.2	2	22	2	160	0.0815670244543856	7.13783930044166	7.13333333333333
2212	FCGR2A	uc001gan.2	uc001gam.2	0	1	1	93	1	0	20.7777777777778
221442	LOC221442	uc003opu.2	uc010jxj.1	0	10	1	84	1	0	2.68253968253968
221458	KIF6	uc003oou.2	uc003oos.2	2	61	0	78	0.197872340425532	Inf	6.38211382113821
221477	C6orf89	uc003omw.2	uc003omy.2	0	30	3	134	1	0	0.629976580796253
221656	KDM1B	uc003nco.1	uc003ncp.1	1	7	2	85	0.234223169454178	5.85500054577414	6.84
221785	ZNF498	uc003url.1	uc010lgf.1	0	19	4	134	1	0	0.766381766381766
221786	FAM200A	uc003ura.2	uc003urb.2	0	1	3	91	1	0	8.71428571428571
221937	FOXK1	uc003sna.1	uc003snc.1	1	27	1	66	0.50481522956327	2.41852899203242	2.41818181818182
221955	DAGLB	uc003sqa.2	uc003spy.2	0	13	1	81	1	0	2.01234567901235
2220	FCN2	uc004cfh.1	uc004cfg.1	0	4	4	87	1	0	2.16049382716049
222696	ZSCAN23	uc010jrf.1	uc003nli.3	0	4	1	90	1	0	6.7037037037037
222865	TMEM130	uc011kiq.1	uc003upn.2	0	6	1	87	1	0	4.48717948717949
222865	TMEM130	uc003upn.2	uc011kiq.1	0	6	1	87	1	0	4.48717948717949
2242	FES	uc002bpv.2	uc002bpx.2	0	1	1	93	1	0	20.7777777777778
2267	FGL1	uc003wyb.2	uc003wxz.2	0	14	2	125	1	0	1.73103448275862
22800	RRAS2	uc009ygq.2	uc001mlf.3	0	12	1	82	1	0	2.2
22806	IKZF3	uc010cwg.2	uc010cwh.2	0	14	1	80	1	0	1.85057471264368
22809	ATF5	uc002prd.2	uc010enq.1	0	2	3	116	1	0	6.65714285714286
22841	RAB11FIP2	uc001ldj.1	uc009xyz.1	0	5	2	122	1	0	4.45454545454545
22843	PPM1E	uc010ddd.2	uc002iwx.2	3	89	5	88	0.857336366532916	0.594908778536115	0.62925342813611
22843	PPM1E	uc002iwx.2	uc010ddd.2	0	33	1	57	1	0	0.572139303482587
22883	CLSTN1	uc001aqi.2	uc010oag.1	0	14	1	80	1	0	1.85057471264368
22885	ABLIM3	uc003lqd.1	uc003lqf.2	0	18	1	75	1	0	1.36036036036036
22885	ABLIM3	uc003lqd.1	uc003lqa.1	0	18	1	75	1	0	1.36036036036036
22900	CARD8	uc002pii.3	uc002pig.3	1	10	0	84	0.115789473684211	Inf	24.1428571428571
22920	KIFAP3	uc001ggv.2	uc010plx.1	1	39	2	125	0.562703727266169	1.59753132581127	1.90632911392405
22924	MAPRE3	uc002rhw.2	uc002rhx.2	1	8	4	82	0.398930099331696	2.52741808877851	3.23529411764706
22938	SNW1	uc001xuf.2	uc010asu.2	0	6	2	133	1	0	4.10769230769231
2295	FOXF2	uc003mtm.2	uc003mtn.2	0	2	2	91	1	0	7.32
22985	ACIN1	uc001wis.3	uc001wir.3	1	11	3	152	0.259994263603267	4.53005785979607	5.6832298136646
22998	LIMCH1	uc011byw.1	uc003gwc.3	1	33	0	61	0.357894736842105	Inf	5.50746268656716
23026	MYO16	uc001vqt.1	uc001vqu.1	1	62	0	32	0.663157894736842	Inf	1.56
23046	KIF21B	uc010ppn.1	uc009wzl.1	2	19	2	118	0.105531116272569	6.08260967271155	6.07692307692308
23065	KIAA0090	uc001bbo.2	uc001bbn.2	0	6	3	130	1	0	2.86813186813187
23065	KIAA0090	uc001bbo.2	uc001bbp.2	0	2	1	90	1	0	12.0666666666667
23082	PPRC1	uc001kum.2	uc009xxa.2	0	4	1	90	1	0	6.7037037037037
23087	TRIM35	uc003xfl.1	uc010lup.1	0	2	1	92	1	0	12.3333333333333
23098	SARM1	uc002hbe.1	uc010crl.1	0	18	4	144	1	0	0.867867867867868
23107	MRPS27	uc003kbz.3	uc011csd.1	0	19	5	145	1	0	0.678321678321678
23108	RAP1GAP2	uc010ckd.2	uc010cke.2	1	38	0	56	0.410526315789474	Inf	4.4025974025974
23129	PLXND1	uc003emx.2	uc003emw.2	0	4	1	90	1	0	6.7037037037037
2313	FLI1	uc010sbu.1	uc010sbt.1	0	21	1	73	1	0	1.13953488372093
23141	ANKLE2	uc001ukx.2	uc001uky.3	0	8	1	86	1	0	3.3921568627451
23149	FCHO1	uc010ebc.1	uc002nhg.3	0	9	1	84	1	0	2.96491228070175
23149	FCHO1	uc010ebb.2	uc010xpw.1	0	9	1	84	1	0	2.96491228070175
23157	SEPT6	uc004ert.2	uc004erw.2	0	13	1	81	1	0	2.01234567901235
23161	SNX13	uc003stv.2	uc003sty.2	1	17	0	76	0.191489361702128	Inf	13.1142857142857
23161	SNX13	uc003stv.2	uc003stw.1	0	17	1	76	1	0	1.45714285714286
23177	CEP68	uc010yqc.1	uc010yqd.1	0	7	1	87	1	0	3.88888888888889
23181	DIP2A	uc011afz.1	uc002zjo.2	0	20	1	74	1	0	1.21138211382114
23189	KANK1	uc003zgn.1	uc010mgx.1	4	90	2	114	0.248306532050316	2.52231004219192	2.27734806629834
23192	ATG4B	uc002wbv.2	uc010zoz.1	0	9	2	102	1	0	2.15789473684211
23199	KIAA0182	uc010cho.2	uc002fix.2	0	11	1	83	1	0	2.42028985507246
23205	ACSBG1	uc010umx.1	uc010umw.1	0	13	1	81	1	0	2.01234567901235
23217	ZFR2	uc002lyx.3	uc010xhy.1	0	11	1	83	1	0	2.42028985507246
23223	RRP12	uc001knf.2	uc001kne.2	1	24	5	164	0.568044211944003	1.36421589212128	1.83116883116883
23229	ARHGEF9	uc011mos.1	uc004dvn.2	2	37	0	101	0.0761562178828366	Inf	13.5333333333333
23229	ARHGEF9	uc004dvk.1	uc004dvn.2	0	20	1	73	1	0	1.19512195121951
23244	PDS5A	uc003guv.3	uc003guw.3	1	19	0	75	0.210526315789474	Inf	11.6153846153846
23265	EXOC7	uc002jqr.2	uc002jqp.1	2	1	2	82	0.00473607245624794	64.1743070922296	55
23265	EXOC7	uc002jqr.2	uc010wsx.1	0	8	11	163	1	0	0.836317135549872
23275	POFUT2	uc002zhc.2	uc002zha.2	0	3	1	91	1	0	8.71428571428571
23295	MGRN1	uc002cxa.2	uc010uxo.1	0	15	1	79	1	0	1.70967741935484
23299	BICD2	uc004aso.1	uc004asp.1	1	15	9	133	0.667527436141202	0.985277192327928	1.35993208828523
23300	ATMIN	uc002ffz.1	uc010vnn.1	0	3	2	136	1	0	7.8
2330	FMO5	uc001epi.2	uc001eph.3	0	24	3	139	1	0	0.813411078717201
23317	DNAJC13	uc003eor.2	uc010htq.1	0	14	1	80	1	0	1.85057471264368
23359	FAM189A1	uc001zcn.2	uc010azk.1	0	55	1	39	1	0	0.237237237237237
23368	PPP1R13B	uc001yof.1	uc010awv.1	2	34	6	145	0.477338548902301	1.41862942651293	1.62207357859532
23370	ARHGEF18	uc002mgh.2	uc002mgj.1	2	22	2	140	0.100336978346097	6.24885149007214	6.24444444444444
23373	CRTC1	uc002nkb.3	uc010ebw.2	0	15	1	79	1	0	1.70967741935484
23384	CYTSA	uc002zzw.2	uc011ajq.1	0	24	1	70	1	0	0.959183673469388
23385	NCSTN	uc001fvx.2	uc010pjg.1	0	9	7	193	1	0	1.35789473684211
2339	FNTA	uc003xps.2	uc003xpu.2	0	4	2	89	1	0	3.97777777777778
23403	FBXO46	uc002pcy.2	uc002pcz.2	0	4	1	90	1	0	6.7037037037037
23416	KCNH3	uc010smj.1	uc001ruh.1	0	1	1	92	1	0	20.5555555555556
23416	KCNH3	uc001ruh.1	uc010smj.1	0	1	1	92	1	0	20.5555555555556
23421	ITGB3BP	uc001dba.1	uc001dbc.1	0	9	2	84	1	0	1.77894736842105
23438	HARS2	uc003lgx.2	uc011czu.1	0	1	2	92	1	0	12.3333333333333
2346	FOLH1	uc001ngy.2	uc001ngz.2	0	12	1	81	1	0	2.17333333333333
2346	FOLH1	uc001ngy.2	uc001nha.2	0	12	1	81	1	0	2.17333333333333
23476	BRD4	uc002nas.2	uc002nar.2	0	15	2	78	1	0	1.01290322580645
23483	TGDS	uc001vlw.2	uc001vlx.2	1	8	1	131	0.124012158054711	15.4948575773374	15.4705882352941
23507	LRRC8B	uc001dni.2	uc001dnj.2	0	4	2	89	1	0	3.97777777777778
23509	POFUT1	uc002wxp.2	uc010ztu.1	0	8	3	130	1	0	2.19327731092437
23513	SCRIB	uc003yzp.1	uc003yzo.1	0	13	3	168	1	0	1.78306878306878
23513	SCRIB	uc003yzp.1	uc003yzn.1	0	8	2	129	1	0	3.04705882352941
23530	NNT	uc003jof.2	uc003joe.2	1	29	4	115	0.680637085160391	0.991436061712739	1.30508474576271
23542	MAPK8IP2	uc011asc.1	uc003bmx.2	0	2	1	92	1	0	12.3333333333333
23567	ZNF346	uc003mfi.2	uc003mfj.2	0	12	1	82	1	0	2.2
2358	FPR2	uc002pxr.2	uc010epf.2	0	2	1	91	1	0	12.2
2358	FPR2	uc002pxs.3	uc002pxr.2	0	2	1	91	1	0	12.2
23600	AMACR	uc003jik.1	uc003jil.1	0	2	1	92	1	0	12.3333333333333
23601	CLEC5A	uc011krm.1	uc010lnr.1	0	2	1	92	1	0	12.3333333333333
23635	SSBP2	uc003kho.2	uc010jar.2	1	68	1	70	0.744604316546763	1.02920534603659	1.02919708029197
23640	HSPBP1	uc002qka.2	uc002qkc.2	0	5	1	89	1	0	5.42424242424242
23648	SSBP3	uc001cxg.2	uc001cxf.2	0	20	1	74	1	0	1.21138211382114
23654	PLXNB2	uc003bkv.3	uc003bkt.1	0	11	4	154	1	0	1.49275362318841
23670	TMEM2	uc011lsa.1	uc004aik.2	0	21	2	118	1	0	1.10232558139535
23678	SGK3	uc003xwt.2	uc003xwu.2	1	45	1	94	0.547619047619047	2.07707160677435	2.07692307692308
23765	IL17RA	uc002zly.2	uc010gqt.2	0	5	2	122	1	0	4.45454545454545
23770	FKBP8	uc002njj.1	uc002njl.1	0	1	1	93	1	0	20.7777777777778
23774	BRD1	uc011arh.1	uc003biu.3	1	24	5	156	0.584739356604341	1.29799607493921	1.74211502782931
23787	MTCH1	uc003onc.1	uc003ond.1	0	9	9	196	1	0	1.08864265927978
23	ABCF1	uc003nql.2	uc010jsb.2	0	10	3	162	1	0	2.2108843537415
24139	EML2	uc002pcn.2	uc002pcp.2	0	28	6	152	1	0	0.411605937921727
24142	NAT6	uc003czk.3	uc003czi.2	0	1	1	93	1	0	20.7777777777778
24144	TFIP11	uc003act.2	uc003acq.2	0	8	4	147	1	0	1.9281045751634
244	ANXA8L2	uc001jem.2	uc009xnh.1	0	2	1	92	1	0	12.3333333333333
245973	ATP6V1C2	uc002rat.2	uc002ras.2	0	24	6	129	1	0	0.406593406593407
24	ABCA4	uc001dqh.2	uc001dqi.1	0	19	1	75	1	0	1.29059829059829
253012	HEPACAM2	uc003umm.2	uc010lff.2	0	8	1	85	1	0	3.35294117647059
253012	HEPACAM2	uc003umm.2	uc003uml.2	0	8	1	85	1	0	3.35294117647059
253260	RICTOR	uc003jlo.2	uc003jlp.2	0	18	1	76	1	0	1.37837837837838
2534	FYN	uc003pvj.2	uc003pvh.2	0	28	6	61	1	0	0.165991902834008
253558	LCLAT1	uc002rnl.2	uc010ymp.1	0	17	1	77	1	0	1.47619047619048
253559	CADM2	uc003dqk.2	uc003dqj.2	1	81	0	13	0.863157894736842	Inf	0.496932515337423
253724	LOC253724	uc001tjy.3	uc009zuh.2	0	13	1	81	1	0	2.01234567901235
253725	FAM21C	uc010qfk.1	uc010qfj.1	0	6	1	88	1	0	4.53846153846154
254042	MAP1D	uc002uhk.2	uc010zdw.1	0	12	1	82	1	0	2.2
2547	XRCC6	uc003bao.1	uc003bas.1	1	16	3	121	0.405391706193655	2.49818061672182	3.15584415584416
254827	NAALADL2	uc003fit.2	uc003fiu.1	3	112	0	25	0.551644398766701	Inf	1.58666666666667
