Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o
thca	50651	SLC45A1	uc001apc.2	uc001apb.2	NA	NA	NA	NA	NA
thca	50801	KCNK4	uc001nzj.1	uc001nzp.1	NA	NA	NA	NA	NA
thca	50809	HP1BP3	uc001bdy.1	uc010odg.1	NA	NA	NA	NA	NA
thca	50813	COPS7A	uc009zex.2	uc001qqj.2	NA	NA	NA	NA	NA
thca	50852	TRAT1	uc003dxi.1	uc010hpx.1	NA	NA	NA	NA	NA
thca	50852	TRAT1	uc010hpx.1	uc003dxi.1	NA	NA	NA	NA	NA
thca	50854	C6orf48	uc003rjy.1	uc003rjx.1	NA	NA	NA	NA	NA
thca	50856	CLEC4A	uc009zgb.1	uc001qtz.1	NA	NA	NA	NA	NA
thca	50859	SPOCK3	uc011cjv.1	uc011cju.1	NA	NA	NA	NA	NA
thca	50943	FOXP3	uc004dne.3	uc011mnb.1	NA	NA	NA	NA	NA
thca	50945	TBX22	uc004edj.1	uc004edi.1	NA	NA	NA	NA	NA
thca	50945	TBX22	uc004edj.1	uc010nmg.1	NA	NA	NA	NA	NA
thca	51000	SLC35B3	uc011die.1	uc003myc.2	NA	NA	NA	NA	NA
thca	51001	MTERFD1	uc003yhs.1	uc003yhr.1	NA	NA	NA	NA	NA
thca	51002	TPRKB	uc002sjn.2	uc002sjo.2	NA	NA	NA	NA	NA
thca	51004	COQ6	uc001xph.2	uc001xpf.2	NA	NA	NA	NA	NA
thca	51005	AMDHD2	uc002cqq.2	uc002cqp.2	NA	NA	NA	NA	NA
thca	51012	SLMO2	uc002yam.2	uc010zzv.1	NA	NA	NA	NA	NA
thca	51014	TMED7	uc003krf.2	uc011cwd.1	NA	NA	NA	NA	NA
thca	51020	HDDC2	uc003qaa.1	uc003qab.1	NA	NA	NA	NA	NA
thca	51020	HDDC2	uc003qab.1	uc003qaa.1	NA	NA	NA	NA	NA
thca	51026	GOLT1B	uc001rez.2	uc009zit.2	NA	NA	NA	NA	NA
thca	51026	GOLT1B	uc001rez.2	uc009ziu.2	NA	NA	NA	NA	NA
thca	51043	ZBTB7B	uc010peq.1	uc001fgj.3	NA	NA	NA	NA	NA
thca	51043	ZBTB7B	uc010peq.1	uc001fgl.3	NA	NA	NA	NA	NA
thca	51053	GMNN	uc003nen.2	uc003nem.2	NA	NA	NA	NA	NA
thca	51054	PLEKHA9	uc009zke.2	uc001rom.1	NA	NA	NA	NA	NA
thca	51058	ZNF691	uc001cig.2	uc001cih.2	NA	NA	NA	NA	NA
thca	51062	ATL1	uc001wye.3	uc001wyd.3	NA	NA	NA	NA	NA
thca	51062	ATL1	uc001wye.3	uc001wyf.3	NA	NA	NA	NA	NA
thca	51066	C3orf32	uc003bqw.2	uc003bqt.2	NA	NA	NA	NA	NA
thca	51066	C3orf32	uc011atg.1	uc003bqv.2	NA	NA	NA	NA	NA
thca	51069	MRPL2	uc003ots.1	uc003ott.3	NA	NA	NA	NA	NA
thca	51075	TMX2	uc001nlc.1	uc001nle.1	NA	NA	NA	NA	NA
thca	51076	CUTC	uc001kqd.3	uc001kqe.3	NA	NA	NA	NA	NA
thca	51077	FCF1	uc001xqh.2	uc001xqf.1	NA	NA	NA	NA	NA
thca	51078	THAP4	uc002wbs.2	uc002wbt.2	NA	NA	NA	NA	NA
thca	51081	MRPS7	uc002jnm.3	uc002jnn.3	NA	NA	NA	NA	NA
thca	51082	POLR1D	uc001uro.2	uc001urp.2	NA	NA	NA	NA	NA
thca	51086	TNNI3K	uc001dgd.2	uc001dgc.1	NA	NA	NA	NA	NA
thca	51093	C1orf66	uc001fpu.2	uc001fpv.2	NA	NA	NA	NA	NA
thca	51094	ADIPOR1	uc001gyq.3	uc001gyr.3	NA	NA	NA	NA	NA
thca	51095	TRNT1	uc010hbv.2	uc003bpp.3	NA	NA	NA	NA	NA
thca	51107	APH1A	uc001etz.1	uc001ety.1	NA	NA	NA	NA	NA
thca	51107	APH1A	uc001etz.1	uc010pbx.1	NA	NA	NA	NA	NA
thca	51107	APH1A	uc001etz.1	uc010pby.1	NA	NA	NA	NA	NA
thca	51108	METTL9	uc002dje.2	uc002djf.2	NA	NA	NA	NA	NA
thca	51111	SUV420H1	uc010rqa.1	uc001onp.2	NA	NA	NA	NA	NA
thca	51112	TTC15	uc002qxn.1	uc002qxm.1	NA	NA	NA	NA	NA
thca	51114	ZDHHC9	uc004euw.2	uc004euv.2	NA	NA	NA	NA	NA
thca	51118	UTP11L	uc001ccn.3	uc009vvm.2	NA	NA	NA	NA	NA
thca	51122	COMMD2	uc003exk.2	uc003exj.1	NA	NA	NA	NA	NA
thca	51123	ZNF706	uc003ykb.2	uc003yka.2	NA	NA	NA	NA	NA
thca	51126	NAA20	uc002wrp.2	uc002wrr.2	NA	NA	NA	NA	NA
thca	51129	ANGPTL4	uc002mjq.1	uc002mjr.1	NA	NA	NA	NA	NA
thca	51129	ANGPTL4	uc002mjq.1	uc010xkc.1	NA	NA	NA	NA	NA
thca	51129	ANGPTL4	uc010xkc.1	uc002mjq.1	NA	NA	NA	NA	NA
thca	51130	ASB3	uc002rxg.1	uc002rxf.1	NA	NA	NA	NA	NA
thca	51133	KCTD3	uc001hks.2	uc009xdn.2	NA	NA	NA	NA	NA
thca	51134	CCDC41	uc001tdd.2	uc001tde.2	NA	NA	NA	NA	NA
thca	51134	CCDC41	uc001tde.2	uc001tdd.2	NA	NA	NA	NA	NA
thca	51134	CCDC41	uc001tdf.2	uc001tdd.2	NA	NA	NA	NA	NA
thca	51141	INSIG2	uc002tlk.2	uc010yye.1	NA	NA	NA	NA	NA
thca	51143	DYNC1LI1	uc003cfb.3	uc011axh.1	NA	NA	NA	NA	NA
thca	51143	DYNC1LI1	uc011axh.1	uc003cfb.3	NA	NA	NA	NA	NA
thca	51147	ING4	uc001qpv.3	uc009zev.2	NA	NA	NA	NA	NA
thca	51149	C5orf45	uc011dgt.1	uc003mla.2	NA	NA	NA	NA	NA
thca	51149	C5orf45	uc011dgt.1	uc011dgu.1	NA	NA	NA	NA	NA
thca	51149	C5orf45	uc011dgu.1	uc011dgt.1	NA	NA	NA	NA	NA
thca	51150	SDF4	uc001adh.3	uc009vjv.2	NA	NA	NA	NA	NA
thca	51160	VPS28	uc003zcs.1	uc003zcr.1	NA	NA	NA	NA	NA
thca	51166	AADAT	uc003iss.2	uc003isr.2	NA	NA	NA	NA	NA
thca	51172	NAGPA	uc002cyg.2	uc010buc.2	NA	NA	NA	NA	NA
thca	51174	TUBD1	uc010ddi.1	uc010wok.1	NA	NA	NA	NA	NA
thca	51175	TUBE1	uc003pvq.2	uc003pvr.2	NA	NA	NA	NA	NA
thca	51185	CRBN	uc003bpq.2	uc010hbw.2	NA	NA	NA	NA	NA
thca	51192	CKLF	uc002eow.2	uc002eou.2	NA	NA	NA	NA	NA
thca	51193	ZNF639	uc003fjq.1	uc003fjr.1	NA	NA	NA	NA	NA
thca	51196	PLCE1	uc001kjp.2	uc010qnx.1	NA	NA	NA	NA	NA
thca	51202	DDX47	uc001rax.2	uc001ray.2	NA	NA	NA	NA	NA
thca	51203	NUSAP1	uc001znt.3	uc001znr.3	NA	NA	NA	NA	NA
thca	51206	GP6	uc002qik.2	uc010esq.2	NA	NA	NA	NA	NA
thca	51206	GP6	uc010esq.2	uc002qik.2	NA	NA	NA	NA	NA
thca	51206	GP6	uc010esq.2	uc002qil.2	NA	NA	NA	NA	NA
thca	51225	ABI3	uc002iop.1	uc002ioq.1	NA	NA	NA	NA	NA
thca	51227	PIGP	uc002yvx.1	uc002yvw.1	NA	NA	NA	NA	NA
thca	51231	VRK3	uc002prj.1	uc002prk.1	NA	NA	NA	NA	NA
thca	51234	TMEM85	uc001zhq.2	uc010bat.2	NA	NA	NA	NA	NA
thca	51236	C8orf30A	uc003zbf.2	uc010mfs.2	NA	NA	NA	NA	NA
thca	51237	MGC29506	uc003lei.2	uc010jfd.2	NA	NA	NA	NA	NA
thca	51237	MGC29506	uc010jfd.2	uc003lei.2	NA	NA	NA	NA	NA
thca	51237	MGC29506	uc010jfd.2	uc010jfe.2	NA	NA	NA	NA	NA
thca	51237	MGC29506	uc010jfe.2	uc003lei.2	NA	NA	NA	NA	NA
thca	51244	C3orf19	uc003byw.2	uc010hej.2	NA	NA	NA	NA	NA
thca	51257	MARCH2	uc002mjv.2	uc002mjw.2	NA	NA	NA	NA	NA
thca	51263	MRPL30	uc002szv.2	uc002szt.1	NA	NA	NA	NA	NA
thca	51263	MRPL30	uc002szv.2	uc002szu.2	NA	NA	NA	NA	NA
thca	51265	CDKL3	uc003kzg.3	uc003kzf.3	NA	NA	NA	NA	NA
thca	51267	CLEC1A	uc001qxc.2	uc001qxb.2	NA	NA	NA	NA	NA
thca	51275	C12orf47	uc001tsu.1	uc001tsy.2	NA	NA	NA	NA	NA
thca	51276	ZNF571	uc002ogt.2	uc002ogr.1	NA	NA	NA	NA	NA
thca	51276	ZNF571	uc002ogt.2	uc010efp.2	NA	NA	NA	NA	NA
thca	51277	DNAJC27	uc002rfu.1	uc010eyg.1	NA	NA	NA	NA	NA
thca	51279	C1RL	uc001qsn.2	uc009zft.2	NA	NA	NA	NA	NA
thca	51280	GOLM1	uc004aol.2	uc004aom.2	NA	NA	NA	NA	NA
thca	51280	GOLM1	uc004aom.2	uc004aol.2	NA	NA	NA	NA	NA
thca	51281	ANKMY1	uc002vzb.1	uc002vzd.1	NA	NA	NA	NA	NA
thca	51281	ANKMY1	uc002vzc.1	uc002vza.1	NA	NA	NA	NA	NA
thca	51281	ANKMY1	uc002vzd.1	uc002vzb.1	NA	NA	NA	NA	NA
thca	51283	BFAR	uc002dcm.2	uc010uzh.1	NA	NA	NA	NA	NA
thca	51285	RASL12	uc002aoj.1	uc002aoi.1	NA	NA	NA	NA	NA
thca	51290	ERGIC2	uc001riv.2	uc001riw.2	NA	NA	NA	NA	NA
thca	51291	GMIP	uc002nnd.2	uc010xrb.1	NA	NA	NA	NA	NA
thca	51292	GMPR2	uc001wnu.2	uc010toe.1	NA	NA	NA	NA	NA
thca	51292	GMPR2	uc001wnw.2	uc010all.2	NA	NA	NA	NA	NA
thca	51293	CD320	uc002mjj.1	uc002mjl.1	NA	NA	NA	NA	NA
thca	51295	ECSIT	uc002msb.2	uc002msa.1	NA	NA	NA	NA	NA
thca	51299	NRN1	uc003mwu.2	uc003mwt.2	NA	NA	NA	NA	NA
thca	51300	C3orf1	uc003ecn.2	uc003ecp.2	NA	NA	NA	NA	NA
thca	51300	C3orf1	uc003ecp.2	uc003ecn.2	NA	NA	NA	NA	NA
thca	51304	ZDHHC3	uc003cog.2	uc003cod.2	NA	NA	NA	NA	NA
thca	51304	ZDHHC3	uc011bad.1	uc003cod.2	NA	NA	NA	NA	NA
thca	51304	ZDHHC3	uc011bad.1	uc003cog.2	NA	NA	NA	NA	NA
thca	51308	REEP2	uc003lcz.2	uc003lda.2	NA	NA	NA	NA	NA
thca	51311	TLR8	uc004cvd.2	uc004cve.2	NA	NA	NA	NA	NA
thca	51311	TLR8	uc004cve.2	uc004cvd.2	NA	NA	NA	NA	NA
thca	51312	SLC25A37	uc003xdo.2	uc003xdp.2	NA	NA	NA	NA	NA
thca	51312	SLC25A37	uc003xdo.2	uc003xdq.2	NA	NA	NA	NA	NA
thca	51313	FAM198B	uc003ipr.3	uc003ipp.3	NA	NA	NA	NA	NA
thca	51315	KRCC1	uc002sso.1	uc002ssp.1	NA	NA	NA	NA	NA
thca	51316	PLAC8	uc011cco.1	uc003hoe.2	NA	NA	NA	NA	NA
thca	51317	PHF21A	uc001ncb.3	uc001nce.2	NA	NA	NA	NA	NA
thca	51317	PHF21A	uc001ncc.3	uc001ncb.3	NA	NA	NA	NA	NA
thca	51318	MRPL35	uc002srg.3	uc002srf.3	NA	NA	NA	NA	NA
thca	51321	AMZ2	uc002jgv.1	uc002jgw.1	NA	NA	NA	NA	NA
thca	51322	WAC	uc001iue.2	uc001iuh.2	NA	NA	NA	NA	NA
thca	51330	TNFRSF12A	uc002csv.3	uc002csw.3	NA	NA	NA	NA	NA
thca	51333	ZNF771	uc010ver.1	uc002dyd.2	NA	NA	NA	NA	NA
thca	51334	PRR16	uc003ksq.2	uc003ksr.2	NA	NA	NA	NA	NA
thca	51334	PRR16	uc003ksr.2	uc003ksq.2	NA	NA	NA	NA	NA
thca	51335	NGRN	uc002bpg.1	uc002bpf.1	NA	NA	NA	NA	NA
thca	51338	MS4A4A	uc001noz.2	uc001npa.2	NA	NA	NA	NA	NA
thca	51338	MS4A4A	uc001noz.2	uc001npb.2	NA	NA	NA	NA	NA
thca	51338	MS4A4A	uc001noz.2	uc001npc.2	NA	NA	NA	NA	NA
thca	51341	ZBTB7A	uc002lzh.2	uc002lzi.2	NA	NA	NA	NA	NA
thca	51343	FZR1	uc002lxt.2	uc002lxv.2	NA	NA	NA	NA	NA
thca	51343	FZR1	uc010dtk.2	uc002lxt.2	NA	NA	NA	NA	NA
thca	51347	TAOK3	uc001tww.2	uc001twy.3	NA	NA	NA	NA	NA
thca	51348	KLRF1	uc009zgy.2	uc009zgz.2	NA	NA	NA	NA	NA
thca	51348	KLRF1	uc010sgw.1	uc009zgx.2	NA	NA	NA	NA	NA
thca	51351	ZNF117	uc011kdr.1	uc003ttr.2	NA	NA	NA	NA	NA
thca	51364	ZMYND10	uc003dag.1	uc010hll.1	NA	NA	NA	NA	NA
thca	51365	PLA1A	uc003ecv.2	uc003ecu.2	NA	NA	NA	NA	NA
thca	51365	PLA1A	uc003ecw.2	uc003ecu.2	NA	NA	NA	NA	NA
thca	51367	POP5	uc001tys.2	uc001tyt.2	NA	NA	NA	NA	NA
thca	51375	SNX7	uc010ouc.1	uc010oud.1	NA	NA	NA	NA	NA
thca	51377	UCHL5	uc010pov.1	uc001gso.2	NA	NA	NA	NA	NA
thca	51378	ANGPT4	uc002wei.2	uc010zpn.1	NA	NA	NA	NA	NA
thca	51378	ANGPT4	uc010zpn.1	uc002wei.2	NA	NA	NA	NA	NA
thca	51379	CRLF3	uc002hfr.3	uc010wbr.1	NA	NA	NA	NA	NA
thca	51379	CRLF3	uc010wbr.1	uc002hfr.3	NA	NA	NA	NA	NA
thca	51380	CSAD	uc001sbz.2	uc001sca.3	NA	NA	NA	NA	NA
thca	51386	EIF3L	uc003auf.2	uc003auh.2	NA	NA	NA	NA	NA
thca	51393	TRPV2	uc002gpy.2	uc002gpz.2	NA	NA	NA	NA	NA
thca	51400	PPME1	uc001ouw.2	uc001oux.2	NA	NA	NA	NA	NA
thca	51409	HEMK1	uc003dav.2	uc003daw.2	NA	NA	NA	NA	NA
thca	51421	AMOTL2	uc003eqg.1	uc003eqe.1	NA	NA	NA	NA	NA
thca	51421	AMOTL2	uc003eqg.1	uc003eqf.2	NA	NA	NA	NA	NA
thca	51421	AMOTL2	uc003eqh.1	uc003eqf.2	NA	NA	NA	NA	NA
thca	51426	POLK	uc003kdw.2	uc003kef.2	NA	NA	NA	NA	NA
thca	51426	POLK	uc010izr.2	uc003kee.2	NA	NA	NA	NA	NA
thca	51428	DDX41	uc003mho.2	uc003mhm.2	NA	NA	NA	NA	NA
thca	51433	ANAPC5	uc001uag.2	uc010szv.1	NA	NA	NA	NA	NA
thca	51433	ANAPC5	uc001uah.2	uc010szv.1	NA	NA	NA	NA	NA
thca	51441	YTHDF2	uc001bre.2	uc010ofx.1	NA	NA	NA	NA	NA
thca	51444	RNF138	uc002kxg.2	uc002kxh.2	NA	NA	NA	NA	NA
thca	51447	IP6K2	uc003cuq.2	uc003cup.2	NA	NA	NA	NA	NA
thca	51447	IP6K2	uc003cus.2	uc003cur.2	NA	NA	NA	NA	NA
thca	51447	IP6K2	uc003cus.2	uc003cuv.1	NA	NA	NA	NA	NA
thca	51451	LCMT1	uc002dnx.1	uc002dnz.1	NA	NA	NA	NA	NA
thca	51455	REV1	uc002tad.2	uc002tac.2	NA	NA	NA	NA	NA
thca	51460	SFMBT1	uc003dgh.2	uc010hmr.2	NA	NA	NA	NA	NA
thca	51460	SFMBT1	uc010hmr.2	uc003dgh.2	NA	NA	NA	NA	NA
thca	51465	UBE2J1	uc003pnc.2	uc010kcb.2	NA	NA	NA	NA	NA
thca	51466	EVL	uc001ygu.2	uc010avu.2	NA	NA	NA	NA	NA
thca	51481	VCX3A	uc004crs.2	uc010ndk.1	NA	NA	NA	NA	NA
thca	51490	C9orf114	uc004bwd.2	uc004bwe.2	NA	NA	NA	NA	NA
thca	51491	NOP16	uc003med.2	uc003mee.2	NA	NA	NA	NA	NA
thca	51491	NOP16	uc011dfl.1	uc003mee.2	NA	NA	NA	NA	NA
thca	51495	PTPLAD1	uc002apc.2	uc010uiw.1	NA	NA	NA	NA	NA
thca	51495	PTPLAD1	uc010uiw.1	uc002apc.2	NA	NA	NA	NA	NA
thca	51501	C11orf73	uc001pbu.2	uc001pbt.2	NA	NA	NA	NA	NA
thca	51501	C11orf73	uc010rto.1	uc010rtp.1	NA	NA	NA	NA	NA
thca	51507	C20orf43	uc002xxt.2	uc002xxv.2	NA	NA	NA	NA	NA
thca	51510	CHMP5	uc003zsm.3	uc003zsl.3	NA	NA	NA	NA	NA
thca	51513	ETV7	uc010jwh.2	uc003omb.2	NA	NA	NA	NA	NA
thca	51514	DTL	uc001hiz.3	uc009xdc.2	NA	NA	NA	NA	NA
thca	51514	DTL	uc001hiz.3	uc010ptb.1	NA	NA	NA	NA	NA
thca	51514	DTL	uc010ptb.1	uc001hiz.3	NA	NA	NA	NA	NA
thca	51517	NCKIPSD	uc003cum.2	uc003cun.2	NA	NA	NA	NA	NA
thca	51527	C14orf129	uc001yfj.3	uc001yfl.2	NA	NA	NA	NA	NA
thca	51527	C14orf129	uc001yfl.2	uc001yfj.3	NA	NA	NA	NA	NA
thca	51530	ZC3HC1	uc003vpi.2	uc003vph.2	NA	NA	NA	NA	NA
thca	51535	PPHLN1	uc001rnc.2	uc001rnd.2	NA	NA	NA	NA	NA
thca	51535	PPHLN1	uc001rnc.2	uc010skq.1	NA	NA	NA	NA	NA
thca	51535	PPHLN1	uc001rnc.2	uc010skt.1	NA	NA	NA	NA	NA
thca	51535	PPHLN1	uc001rni.1	uc010sks.1	NA	NA	NA	NA	NA
thca	51537	MTP18	uc003ahw.1	uc003ahv.1	NA	NA	NA	NA	NA
thca	51538	ZCCHC17	uc001bsp.1	uc009vtu.1	NA	NA	NA	NA	NA
thca	51538	ZCCHC17	uc001bsp.1	uc009vtv.1	NA	NA	NA	NA	NA
thca	51540	SCLY	uc010fyv.2	uc010znr.1	NA	NA	NA	NA	NA
thca	51545	ZNF581	uc002qln.2	uc002qlq.2	NA	NA	NA	NA	NA
thca	51547	SIRT7	uc002kcj.1	uc002kck.1	NA	NA	NA	NA	NA
thca	51548	SIRT6	uc002lzo.2	uc010xid.1	NA	NA	NA	NA	NA
thca	51554	CCRL1	uc003eow.2	uc003eox.2	NA	NA	NA	NA	NA
thca	51554	CCRL1	uc003eox.2	uc003eow.2	NA	NA	NA	NA	NA
thca	51555	PEX5L	uc003fki.1	uc011bqh.1	NA	NA	NA	NA	NA
thca	51555	PEX5L	uc011bqf.1	uc011bqh.1	NA	NA	NA	NA	NA
thca	51555	PEX5L	uc011bqh.1	uc010hxd.1	NA	NA	NA	NA	NA
thca	51555	PEX5L	uc011bqh.1	uc011bqg.1	NA	NA	NA	NA	NA
thca	51560	RAB6B	uc003epy.2	uc011blu.1	NA	NA	NA	NA	NA
thca	51562	MBIP	uc001wtm.2	uc010tpy.1	NA	NA	NA	NA	NA
thca	51562	MBIP	uc001wto.2	uc001wtn.2	NA	NA	NA	NA	NA
thca	51575	ESF1	uc002woj.2	uc002wok.1	NA	NA	NA	NA	NA
thca	51593	SRRT	uc003uwy.2	uc010lhl.1	NA	NA	NA	NA	NA
thca	51593	SRRT	uc003uwz.2	uc003uxa.2	NA	NA	NA	NA	NA
thca	51593	SRRT	uc003uxa.2	uc003uwz.2	NA	NA	NA	NA	NA
thca	51596	CUTA	uc003oej.1	uc003oel.1	NA	NA	NA	NA	NA
thca	51596	CUTA	uc003oej.1	uc003oen.1	NA	NA	NA	NA	NA
thca	51599	LSR	uc002nym.2	uc002nyn.2	NA	NA	NA	NA	NA
thca	51599	LSR	uc002nym.2	uc002nyp.2	NA	NA	NA	NA	NA
thca	51599	LSR	uc002nym.2	uc010xsr.1	NA	NA	NA	NA	NA
thca	51601	LIPT1	uc002szo.3	uc002szq.3	NA	NA	NA	NA	NA
thca	51601	LIPT1	uc002szq.3	uc002szo.3	NA	NA	NA	NA	NA
thca	51603	METTL13	uc001gia.2	uc001ghz.2	NA	NA	NA	NA	NA
thca	51605	TRMT6	uc002wmh.1	uc010zra.1	NA	NA	NA	NA	NA
thca	51606	ATP6V1H	uc003xrm.2	uc003xrl.2	NA	NA	NA	NA	NA
thca	51611	DPH5	uc001dtv.2	uc001dty.2	NA	NA	NA	NA	NA
thca	51614	ERGIC3	uc002xct.2	uc002xcv.2	NA	NA	NA	NA	NA
thca	51617	HMP19	uc003mcx.2	uc011dfh.1	NA	NA	NA	NA	NA
thca	51619	UBE2D4	uc003tja.1	uc003tjb.1	NA	NA	NA	NA	NA
thca	51626	DYNC2LI1	uc002rtl.2	uc010ynz.1	NA	NA	NA	NA	NA
thca	51629	SLC25A39	uc002igm.2	uc002igo.2	NA	NA	NA	NA	NA
thca	51629	SLC25A39	uc002ign.2	uc010czu.2	NA	NA	NA	NA	NA
thca	51631	LUC7L2	uc003vva.2	uc003vux.2	NA	NA	NA	NA	NA
thca	51633	OTUD6B	uc003yeu.3	uc011lgh.1	NA	NA	NA	NA	NA
thca	51635	DHRS7	uc001xes.2	uc001xet.2	NA	NA	NA	NA	NA
thca	51643	TMBIM4	uc001stc.2	uc001ste.2	NA	NA	NA	NA	NA
thca	51646	YPEL5	uc002rmz.3	uc010ezn.2	NA	NA	NA	NA	NA
thca	51650	MRPS33	uc003vwe.3	uc003vwd.3	NA	NA	NA	NA	NA
thca	51652	VPS24	uc002srj.2	uc010ytl.1	NA	NA	NA	NA	NA
thca	51666	ASB4	uc011kij.1	uc003unx.2	NA	NA	NA	NA	NA
thca	51669	TMEM66	uc003xhs.2	uc003xhv.2	NA	NA	NA	NA	NA
thca	51676	ASB2	uc001ycd.2	uc001ycc.1	NA	NA	NA	NA	NA
thca	51678	MPP6	uc003swy.2	uc010kur.2	NA	NA	NA	NA	NA
thca	51699	VPS29	uc001tqy.2	uc001tqw.2	NA	NA	NA	NA	NA
thca	51705	EMCN	uc003hvr.2	uc011cem.1	NA	NA	NA	NA	NA
thca	51710	ZNF44	uc010dys.2	uc002mtn.3	NA	NA	NA	NA	NA
thca	51720	UIMC1	uc003mfc.1	uc003mfd.1	NA	NA	NA	NA	NA
thca	51720	UIMC1	uc003mfc.1	uc011dfp.1	NA	NA	NA	NA	NA
thca	51738	GHRL	uc010hdb.1	uc003bvk.3	NA	NA	NA	NA	NA
thca	51738	GHRL	uc010hdk.2	uc010hdh.2	NA	NA	NA	NA	NA
thca	51742	ARID4B	uc001hwq.2	uc001hwr.2	NA	NA	NA	NA	NA
thca	51742	ARID4B	uc001hwq.2	uc001hwu.1	NA	NA	NA	NA	NA
thca	51744	CD244	uc001fxa.2	uc009wtq.2	NA	NA	NA	NA	NA
thca	51744	CD244	uc001fxa.2	uc009wtr.2	NA	NA	NA	NA	NA
thca	51744	CD244	uc009wtp.2	uc009wtq.2	NA	NA	NA	NA	NA
thca	51744	CD244	uc009wtr.2	uc001fxa.2	NA	NA	NA	NA	NA
thca	51750	RTEL1	uc011abc.1	uc002yft.1	NA	NA	NA	NA	NA
thca	51754	TMEM8B	uc003zyo.2	uc003zyn.2	NA	NA	NA	NA	NA
thca	51762	RAB8B	uc010uih.1	uc002alz.2	NA	NA	NA	NA	NA
thca	51807	TUBA8	uc002znv.1	uc002znw.1	NA	NA	NA	NA	NA
thca	51816	CECR1	uc002zmj.1	uc010gqu.1	NA	NA	NA	NA	NA
thca	53335	BCL11A	uc002sab.2	uc002sad.1	NA	NA	NA	NA	NA
thca	53335	BCL11A	uc010fcg.2	uc002sab.2	NA	NA	NA	NA	NA
thca	53339	BTBD1	uc002bjn.2	uc002bjo.2	NA	NA	NA	NA	NA
thca	53343	NUDT9	uc003hqq.2	uc003hqr.2	NA	NA	NA	NA	NA
thca	53347	UBASH3A	uc010gpe.2	uc002zbf.2	NA	NA	NA	NA	NA
thca	53354	PANK1	uc001kgn.1	uc001kgo.1	NA	NA	NA	NA	NA
thca	53833	IL20RB	uc003eri.1	uc003erj.1	NA	NA	NA	NA	NA
thca	53833	IL20RB	uc003eri.1	uc010hud.1	NA	NA	NA	NA	NA
thca	53833	IL20RB	uc003erj.1	uc010hud.1	NA	NA	NA	NA	NA
thca	53833	IL20RB	uc010hud.1	uc003eri.1	NA	NA	NA	NA	NA
thca	53840	TRIM34	uc001mbi.2	uc009yeq.2	NA	NA	NA	NA	NA
thca	53904	MYO3A	uc001isn.2	uc009xkq.1	NA	NA	NA	NA	NA
thca	53905	DUOX1	uc001zut.1	uc010bee.1	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc001rei.2	uc001rej.3	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc001rej.3	uc010sik.1	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc009zip.2	uc010sij.1	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc010sii.1	uc001rej.3	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc010sij.1	uc001rej.3	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc010sij.1	uc009zip.2	NA	NA	NA	NA	NA
thca	53919	SLCO1C1	uc010sik.1	uc010sij.1	NA	NA	NA	NA	NA
thca	53938	PPIL3	uc002uwh.2	uc002uwj.2	NA	NA	NA	NA	NA
thca	53944	CSNK1G1	uc002anf.2	uc002ang.1	NA	NA	NA	NA	NA
thca	53947	A4GALT	uc010gzd.2	uc003bdb.2	NA	NA	NA	NA	NA
thca	54014	BRWD1	uc010goc.1	uc002yxm.2	NA	NA	NA	NA	NA
thca	54039	PCBP3	uc002zhp.1	uc002zhs.1	NA	NA	NA	NA	NA
thca	54039	PCBP3	uc002zhq.1	uc002zhs.1	NA	NA	NA	NA	NA
thca	54039	PCBP3	uc002zhs.1	uc002zhq.1	NA	NA	NA	NA	NA
thca	54059	C21orf57	uc002zix.2	uc002ziv.2	NA	NA	NA	NA	NA
thca	54067	C21orf49	uc002yqs.2	uc002yqu.3	NA	NA	NA	NA	NA
thca	54067	C21orf49	uc002yqt.2	uc002yqs.2	NA	NA	NA	NA	NA
thca	54072	NCRNA00158	uc002ylk.2	uc010glg.2	NA	NA	NA	NA	NA
thca	54084	C21orf29	uc002zfe.1	uc010gpv.1	NA	NA	NA	NA	NA
thca	54084	C21orf29	uc010gpv.1	uc002zfe.1	NA	NA	NA	NA	NA
thca	54093	SETD4	uc002yuu.2	uc002yuy.2	NA	NA	NA	NA	NA
thca	54097	FAM3B	uc002yzb.1	uc002yzd.1	NA	NA	NA	NA	NA
thca	54106	TLR9	uc003dda.1	uc003ddb.2	NA	NA	NA	NA	NA
thca	54106	TLR9	uc003ddb.2	uc003dda.1	NA	NA	NA	NA	NA
thca	54108	CHRAC1	uc003yvl.2	uc010mem.1	NA	NA	NA	NA	NA
thca	54108	CHRAC1	uc010mem.1	uc003yvl.2	NA	NA	NA	NA	NA
thca	54149	C21orf91	uc002yko.3	uc002ykp.3	NA	NA	NA	NA	NA
thca	54149	C21orf91	uc002yko.3	uc002ykq.3	NA	NA	NA	NA	NA
thca	54329	GPR85	uc010ljv.2	uc003vgp.1	NA	NA	NA	NA	NA
