Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	Recurrence	Affects_mutated_feature	PPI	Pannegative
kich	79573	TTC13	uc001huf.3	uc001hug.3	0	0	0	0
kich	3561	IL2RG	uc004dyw.1	uc004dyv.1	0	1	1	0
kich	10482	NXF1	uc001nvf.1	uc001nvg.1	0	0	1	0
kich	266977	GPR110	uc003oyt.2	uc011dwl.1	0	0	0	0
kich	6996	TDG	uc001tkg.2	uc010swj.1	1	0	1	0
kich	64764	CREB3L2	uc003vtw.2	uc003vtv.2	0	0	0	0
kich	4976	OPA1	uc003fti.2	uc003ftn.2	0	0	0	0
kich	7453	WARS	uc001yhl.1	uc001yhe.1	0	0	0	0
kich	5611	DNAJC3	uc001vmq.2	uc001vmr.2	1	0	0	0
kich	9772	KIAA0195	uc002jnz.3	uc002job.3	1	0	0	0
kich	132789	GNPDA2	uc003gwy.2	uc010iga.2	0	0	0	0
kich	168374	ZNF92	uc003ttz.2	uc003tub.2	0	0	0	0
kich	64924	SLC30A5	uc003jvh.2	uc003jvg.2	0	0	0	0
kich	5360	PLTP	uc002xqn.1	uc002xql.1	0	0	0	0
kich	6427	SFRS2	uc002jsy.3	uc010wtg.1	0	0	0	0
kich	7408	VASP	uc002pcg.2	uc010eki.2	0	0	1	0
kich	55760	DHX32	uc001ljg.1	uc001lje.1	1	0	0	0
kich	80790	CMIP	uc002fgp.2	uc002fgr.1	1	0	0	0
kich	114897	C1QTNF1	uc002jwp.2	uc002jwq.2	0	0	0	0
kich	140469	MYO3B	uc002ufy.2	uc002uga.2	0	0	0	0
kich	4744	NEFH	uc003afp.2	uc003afo.2	0	1	0	0
kich	23660	ZKSCAN5	uc003uqy.2	uc003uqx.2	0	0	0	0
kich	488	ATP2A2	uc001tqk.3	uc009zvn.2	0	0	1	0
kich	203427	SLC25A43	uc004erd.2	uc011mtt.1	0	0	0	0
kich	163255	ZNF540	uc002ogu.2	uc002ogp.2	1	1	0	0
kich	55283	MCOLN3	uc001dkp.2	uc001dko.2	0	0	0	0
kich	9692	KIAA0391	uc001wsy.1	uc001wtc.1	1	0	0	0
kich	4598	MVK	uc009zvk.2	uc001toz.3	0	0	0	0
kich	2956	MSH6	uc002rwd.3	uc010yoi.1	0	0	0	0
kich	10788	IQGAP2	uc003kek.2	uc003kel.2	0	0	0	0
kich	5256	PHKA2	uc004cyv.3	uc004cyu.3	1	0	0	0
kich	8888	MCM3AP	uc002zir.1	uc002zio.1	1	0	0	0
kich	152503	SH3D19	uc010ipm.2	uc003imb.2	0	0	0	0
kich	23597	ACOT9	uc004dap.2	uc004dan.2	1	0	0	0
kich	284403	WDR62	uc002odc.2	uc002odd.2	0	0	0	0
kich	1601	DAB2	uc003jlx.2	uc003jlw.2	1	0	0	0
kich	79901	CYBRD1	uc002ugy.3	uc002ugz.3	0	0	0	0
kich	22937	SCAP	uc003crh.1	uc003crg.2	1	0	0	0
kich	25998	IBTK	uc003pjl.1	uc011dyu.1	0	0	1	0
kich	220134	SKA1	uc002let.2	uc010xdl.1	0	0	0	0
kich	10628	TXNIP	uc001enn.3	uc001enm.1	0	0	1	0
kich	29994	BAZ2B	uc002uao.2	uc002uap.2	0	0	0	0
kich	5793	PTPRG	uc003dlc.2	uc011bfi.1	0	1	0	0
kich	29068	ZBTB44	uc001qgb.3	uc001qfx.2	0	1	0	0
kich	222950	C7orf51	uc003uvd.1	uc003uve.1	0	0	0	0
kich	84958	SYTL1	uc001bnw.1	uc009vsu.1	0	0	0	0
kich	56905	C15orf39	uc002azq.3	uc002azr.3	1	0	0	0
kich	347688	TUBB8	uc001ifi.2	uc009xhe.2	0	0	0	0
kich	11107	PRDM5	uc003idp.1	uc010inf.2	0	1	1	0
kich	10236	HNRNPR	uc001bgs.3	uc001bgo.2	1	0	1	0
kich	11201	POLI	uc002lfj.3	uc010dpg.2	0	0	1	0
kich	6925	TCF4	uc002lfw.3	uc002lfv.2	0	0	0	0
kich	5208	PFKFB2	uc001hfh.2	uc010psd.1	0	0	0	0
kich	5859	QARS	uc003cvx.2	uc011bcc.1	1	0	1	0
kich	5153	PDE1B	uc001sge.2	uc009znq.2	0	0	0	0
kich	9906	SLC35E2	uc001aib.1	uc001ahy.2	0	0	0	0
kich	84513	PPAPDC1B	uc003xlf.3	uc010lwd.2	0	0	0	0
kich	5034	P4HB	uc002kbn.1	uc002kbl.1	0	0	0	0
kich	2242	FES	uc002bpv.2	uc002bpy.2	0	0	0	0
kich	80199	FUZ	uc002ppq.1	uc002ppv.1	0	0	0	0
kich	285203	C3orf64	uc003dnl.2	uc003dnj.2	1	0	0	0
kich	667	DST	uc003pcv.3	uc003pcz.3	0	0	1	0
kich	94134	ARHGAP12	uc001ivz.1	uc001ivw.1	0	0	0	0
kich	10908	PNPLA6	uc002mgq.1	uc002mgs.2	0	0	0	0
kich	6431	SFRS6	uc010zwg.1	uc002xki.2	0	0	0	0
kich	57478	USP31	uc002dll.2	uc002dlk.2	0	0	0	0
kich	6047	RNF4	uc003gfb.2	uc010icj.2	0	0	1	0
kich	3673	ITGA2	uc003joy.2	uc011cqc.1	0	0	0	0
kich	23503	ZFYVE26	uc001xka.2	uc010tsz.1	1	0	0	0
kich	10049	DNAJB6	uc003wnk.2	uc011kvz.1	1	0	0	0
kich	84364	ARFGAP2	uc001ndt.2	uc010rha.1	1	0	0	0
kich	1785	DNM2	uc002mpw.2	uc002mpu.1	0	0	0	0
kich	23053	KIAA0913	uc001jve.2	uc001jvi.2	0	0	0	0
kich	23179	RGL1	uc001gqo.2	uc010poi.1	0	0	0	0
kich	339327	ZNF546	uc002omt.2	uc002oms.2	0	0	0	0
kich	4084	MXD1	uc002sfy.2	uc010yqs.1	0	0	0	0
kich	9099	USP2	uc001pwl.3	uc001pwn.3	0	0	0	0
kich	8500	PPFIA1	uc001opo.2	uc001opr.2	1	0	0	0
kich	64411	ARAP3	uc003llm.2	uc003lll.2	0	0	0	0
kich	11218	DDX20	uc001ebs.2	uc010owf.1	1	0	0	0
kich	4745	NELL1	uc001mqe.2	uc010rdo.1	0	0	0	0
kich	145173	B3GALTL	uc010aaz.2	uc001uto.3	0	0	0	0
kich	10450	PPIE	uc001cds.1	uc001cdt.1	0	0	1	0
kich	23231	SEL1L3	uc003gru.3	uc003grt.2	1	0	0	0
kich	55835	CENPJ	uc001upt.3	uc010aaf.2	0	0	0	0
kich	55186	SLC25A36	uc003etr.2	uc011bmz.1	1	0	0	0
kich	9807	IP6K1	uc003cxm.1	uc011bcv.1	0	0	0	0
kich	23272	C3orf63	uc003die.3	uc003dib.3	0	0	0	0
kich	8893	EIF2B5	uc003fmp.2	uc003fmr.2	0	0	1	0
kich	134218	DNAJC21	uc010iuu.1	uc003jjc.2	0	0	0	0
kich	23095	KIF1B	uc001aqw.3	uc001ara.2	0	0	0	0
kich	9204	ZMYM6	uc001byh.2	uc010oht.1	1	0	0	0
kich	84333	PCGF5	uc001khh.2	uc001khg.2	0	0	1	0
kich	84278	HIATL2	uc004aws.2	uc004awr.1	0	0	0	0
kich	2618	GART	uc002yrx.2	uc002ysa.2	0	0	0	0
kich	3164	NR4A1	uc001rzt.2	uc009zmc.2	1	0	1	0
kich	6464	SHC1	uc001ffx.2	uc001ffu.2	0	0	1	0
kich	197259	MLKL	uc002fdb.2	uc002fdc.2	0	1	0	0
kich	81037	CLPTM1L	uc003jch.2	uc003jcg.2	1	0	0	0
kich	9682	KDM4A	uc001cjx.2	uc010oki.1	0	0	0	0
kich	9276	COPB2	uc003etf.3	uc011bmv.1	1	0	0	0
kich	5708	PSMD2	uc003fnn.1	uc011brk.1	0	0	0	0
kich	10758	TRAF3IP2	uc003pvf.2	uc011ebb.1	0	0	0	0
kich	54468	MIOS	uc003srf.2	uc010ktq.2	0	0	0	0
kich	55683	KIAA1310	uc002swn.3	uc002swi.3	0	0	0	0
kich	140578	CHODL	uc002ykv.2	uc002yks.2	0	0	0	0
kich	11272	PRR4	uc009zhp.2	uc001qyz.3	0	0	0	0
kich	8638	OASL	uc001tzj.1	uc001tzk.1	0	0	0	0
kich	1609	DGKQ	uc003gbw.2	uc010ibn.2	1	0	0	0
kich	199920	C1orf168	uc001cym.3	uc001cyl.2	0	0	0	0
kich	22827	PUF60	uc003yzt.2	uc003yzr.2	0	0	0	0
kich	9371	KIF3B	uc002wxq.2	uc010ztw.1	0	1	0	0
kich	57205	ATP10D	uc003gxk.1	uc003gxl.1	0	0	0	0
kich	27044	SND1	uc003vmi.2	uc010lle.2	1	0	0	0
kich	54991	C1orf159	uc001acm.2	uc010nyd.1	0	0	0	0
kich	7075	TIE1	uc001ciu.2	uc010okg.1	0	1	0	0
kich	23163	GGA3	uc002jni.1	uc002jnj.1	0	0	0	0
kich	4637	MYL6	uc001sjw.1	uc010sqe.1	0	0	0	0
kich	131408	FAM131A	uc003foc.2	uc003fob.1	0	0	0	0
kich	79654	HECTD3	uc009vxk.2	uc001cmx.3	1	0	0	0
kich	891	CCNB1	uc011crd.1	uc003jvm.2	0	0	0	0
kich	553158	PRR5-ARHGAP8	uc011aqj.1	uc011aqi.1	0	0	0	0
kich	65109	UPF3B	uc004esa.1	uc004erz.1	0	0	0	0
kich	55362	TMEM63B	uc003owr.2	uc003ows.2	1	0	0	0
kich	3797	KIF3C	uc002rgu.2	uc010ykr.1	0	0	0	0
kich	54538	ROBO4	uc001qbg.2	uc010sas.1	0	1	0	0
kich	9853	RUSC2	uc003zww.2	uc010mkq.2	1	0	0	0
kich	257144	GCET2	uc003dys.1	uc003dyt.1	1	0	0	0
kich	4211	MEIS1	uc002sdu.2	uc010yqh.1	0	1	0	0
kich	51684	SUFU	uc001kvy.1	uc009xxe.1	1	0	0	0
kich	5297	PI4KA	uc002zsz.3	uc010gsp.2	0	0	0	0
kich	2036	EPB41L1	uc002xex.2	uc002xez.2	0	0	0	0
kich	10411	RAPGEF3	uc001rpz.3	uc001rqa.2	0	0	1	0
kich	6840	SVIL	uc010qdw.1	uc001iuu.1	0	0	0	0
kich	54902	TTC19	uc002gph.1	uc002gpj.2	1	0	0	0
kich	375743	PTAR1	uc004ahj.3	uc004ahi.2	0	0	0	0
kich	6330	SCN4B	uc001pse.2	uc010rxv.1	0	1	0	0
kich	10600	USP16	uc002ymy.2	uc011acn.1	0	0	0	0
kich	84519	ACRBP	uc001qpu.1	uc010sfg.1	0	0	0	0
kich	4659	PPP1R12A	uc001syz.2	uc010suc.1	0	0	0	0
kich	79670	ZCCHC6	uc004aoq.2	uc010mqe.2	1	0	0	0
kich	51366	UBR5	uc003ykr.1	uc003ykq.2	0	0	1	0
kich	55139	ANKZF1	uc002vkg.2	uc002vkh.2	0	0	0	0
kich	7430	EZR	uc003qru.3	uc011efr.1	1	1	1	0
kich	1657	DMXL1	uc003ksd.2	uc003ksc.1	0	0	0	0
kich	275	AMT	uc003cww.2	uc003cwy.2	0	0	0	0
kich	54934	C12orf41	uc001rrx.2	uc001rru.2	1	0	0	0
kich	23398	PPWD1	uc003jtv.3	uc011cqw.1	1	0	0	0
kich	8111	GPR68	uc001xzg.2	uc001xzh.2	1	0	0	0
kich	10456	HAX1	uc001fes.2	uc009wov.2	0	0	0	0
kich	23308	ICOSLG	uc002zee.2	uc002zef.2	1	1	0	0
kich	8226	HDHD1A	uc004crv.2	uc010ndl.2	1	0	0	0
kich	3158	HMGCS2	uc001eid.2	uc010oxj.1	0	0	0	0
kich	7056	THBD	uc002wss.2	uc002wst.1	1	1	0	0
kich	3428	IFI16	uc001ftg.2	uc001fth.2	0	1	0	0
kich	356	FASLG	uc001gis.2	uc001git.2	0	0	1	0
kich	10125	RASGRP1	uc001zke.3	uc010bbg.2	0	1	0	0
kich	5218	CDK14	uc010les.1	uc011khl.1	0	0	0	0
kich	64114	TMBIM1	uc002vhp.1	uc010zjz.1	1	0	0	0
kich	51735	RAPGEF6	uc003kvn.1	uc003kvm.1	0	0	1	0
kich	9093	DNAJA3	uc002cwl.2	uc010uxk.1	1	0	1	0
kich	65056	GPBP1	uc003jrh.3	uc003jrk.3	0	0	0	0
kich	135	ADORA2A	uc003aab.2	uc011ajs.1	0	0	0	0
kich	647121	LOC647121	uc001eiu.1	uc009wht.1	0	0	0	0
kich	5742	PTGS1	uc004bmg.1	uc004bmh.1	0	0	0	0
kich	81790	RNF170	uc003xpm.2	uc010lxp.2	1	0	0	0
kich	11118	BTN3A2	uc003nhp.2	uc011dke.1	0	0	0	0
kich	55296	TBC1D19	uc003gsf.3	uc011bxu.1	0	0	0	0
kich	83594	NUDT12	uc003koi.2	uc011cvb.1	0	0	0	0
kich	6811	STX5	uc001nvh.2	uc010rmi.1	0	0	0	0
kich	55573	CDV3	uc003epr.2	uc003epq.2	1	0	0	0
kich	3140	MR1	uc001gos.1	uc001goq.1	1	1	0	0
kich	10892	MALT1	uc002lhm.1	uc002lhn.1	0	0	0	0
kich	3394	IRF8	uc002fjh.2	uc010chp.2	1	0	1	0
kich	5108	PCM1	uc003wyi.3	uc003wyk.3	0	0	0	0
kich	1362	CPD	uc010wbo.1	uc010wbp.1	0	0	0	0
kich	10672	GNA13	uc002jfc.2	uc010wqh.1	1	0	0	0
kich	3174	HNF4G	uc003yar.2	uc003yaq.2	0	0	0	0
kich	26119	LDLRAP1	uc001bkl.3	uc009vrw.2	0	0	1	0
kich	55367	LRDD	uc009yck.1	uc001lrp.1	0	0	1	0
kich	29760	BLNK	uc001kls.3	uc001klx.3	0	0	0	0
kich	8767	RIPK2	uc003yee.2	uc003yef.2	1	0	0	0
kich	55051	C14orf102	uc001xyi.1	uc010atp.1	1	1	0	0
kich	64218	SEMA4A	uc001fnm.2	uc001fnn.2	0	0	0	0
kich	3769	KCNJ13	uc002vtp.2	uc002vtn.2	0	0	0	0
kich	10580	SORBS1	uc001kkr.2	uc001kks.2	0	0	0	0
kich	79934	ADCK4	uc002oor.2	uc002ooq.1	0	0	0	0
kich	92	ACVR2A	uc002twh.2	uc010zbn.1	1	0	0	0
kich	23345	SYNE1	uc003qop.3	uc003qoq.3	0	0	1	0
kich	145773	FAM81A	uc002agc.2	uc010uha.1	0	0	0	0
kich	1902	LPAR1	uc004bfa.2	uc011lwo.1	0	0	0	0
kich	54916	C14orf101	uc001xcm.2	uc001xco.2	0	0	0	0
kich	55718	POLR3E	uc002dkk.2	uc010vbt.1	0	0	0	0
kich	4591	TRIM37	uc002iwz.3	uc010woc.1	1	0	0	0
kich	55761	TTC17	uc010rfj.1	uc001mxm.2	0	0	0	0
kich	7700	ZNF141	uc003gaa.2	uc003gab.2	1	1	0	0
kich	23170	TTLL12	uc003bdq.2	uc003bdp.2	1	0	0	0
kich	3833	KIFC1	uc003oef.3	uc011drf.1	1	0	0	0
kich	58191	CXCL16	uc002fyr.3	uc002fyq.3	0	0	0	0
kich	54617	INO80	uc001zni.2	uc010ucu.1	0	1	1	0
kich	25827	FBXL2	uc003cfp.2	uc011axp.1	0	0	1	0
kich	7450	VWF	uc001qnn.1	uc010set.1	1	0	1	0
kich	5315	PKM2	uc002aty.1	uc002atr.1	0	0	0	0
kich	113835	ZNF257	uc010ecx.2	uc010ecy.2	0	0	0	0
kich	124512	C17orf95	uc002jsr.2	uc002jsu.2	0	0	0	0
kich	118491	TTC18	uc009xrc.2	uc009xrd.1	0	0	0	0
kich	201725	C4orf46	uc003iqa.2	uc010iqp.1	1	0	0	0
kich	23277	KIAA0664	uc002fuy.1	uc010ckc.1	1	0	0	0
kich	6195	RPS6KA1	uc001bmr.1	uc010ofe.1	0	0	0	0
kich	7375	USP4	uc003cwq.2	uc003cwr.2	0	0	0	0
kich	9491	PSMF1	uc002wem.3	uc002wen.3	0	0	0	0
kich	23512	SUZ12	uc002hgs.2	uc002hgt.2	0	0	0	0
kich	23076	RRP1B	uc002zdk.2	uc002zdl.2	1	0	0	0
kich	729920	ISPD	uc010ktx.2	uc010kty.2	1	0	0	0
kich	2064	ERBB2	uc002hso.2	uc010wek.1	1	1	0	0
kich	54718	BTN2A3	uc011dkm.1	uc011dkl.1	0	1	0	0
kich	23122	CLASP2	uc003cfu.2	uc003cfs.2	0	0	0	0
kich	65123	INTS3	uc001fct.2	uc010pec.1	1	0	0	0
kich	55596	ZCCHC8	uc001ucn.2	uc001ucl.2	0	0	0	0
kich	132949	AASDH	uc003hbn.2	uc011cab.1	0	0	0	0
kich	84669	USP32	uc002iyo.1	uc002iyn.1	0	0	0	0
kich	4152	MBD1	uc002lei.3	uc010xdk.1	0	0	0	0
kich	85021	REPS1	uc003qig.3	uc003qik.2	1	0	0	0
kich	8625	RFXANK	uc002nlv.2	uc002nlw.2	0	0	0	0
kich	2799	GNS	uc001ssg.3	uc001ssf.2	1	0	0	0
kich	3589	IL11	uc002qks.1	uc010yfx.1	0	0	0	0
kich	60	ACTB	uc003sot.3	uc010ksy.2	0	0	0	0
kich	11240	PADI2	uc001baf.2	uc010ocm.1	0	0	0	0
kich	27165	GLS2	uc001slj.2	uc001slk.2	0	0	0	0
kich	1676	DFFA	uc001arj.2	uc001ark.2	0	0	0	0
kich	440275	EIF2AK4	uc001zkm.1	uc001zko.1	0	0	0	0
kich	8370	HIST2H4A	uc001ess.2	uc001esu.1	0	1	0	0
kich	3620	IDO1	uc003xnn.2	uc003xnm.2	0	0	0	0
kich	57536	KIAA1328	uc002kzz.2	uc010dnc.1	0	1	0	0
kich	64499	TPSB2	uc002cky.2	uc002ckx.2	0	0	0	0
kich	10848	PPP1R13L	uc002pbn.2	uc002pbm.2	0	1	0	0
kich	7086	TKT	uc003dgq.2	uc003dgp.2	0	0	0	0
kich	222234	FAM185A	uc011klf.1	uc011klg.1	0	0	0	0
kich	55253	TYW1	uc003tvn.2	uc011kef.1	1	0	0	0
kich	7038	TG	uc011ljc.1	uc010mdw.2	0	0	0	0
kich	91687	CENPL	uc001gjf.3	uc009wwg.2	1	0	0	0
kich	2339	FNTA	uc003xps.2	uc003xpu.2	1	0	0	0
kich	80115	BAIAP2L2	uc003auw.2	uc003auv.2	0	0	0	0
kich	1014	CDH16	uc002eql.2	uc002eqm.2	0	1	0	0
kich	80728	ARHGAP39	uc003zds.1	uc011llk.1	0	0	0	0
kich	125170	SMCR7	uc002gst.2	uc010vxq.1	1	0	0	0
kich	5586	PKN2	uc001dmn.2	uc010osr.1	0	0	0	0
kich	54858	PGPEP1	uc002nis.1	uc010xqg.1	1	0	0	0
kich	6311	ATXN2	uc001tsi.2	uc001tsg.2	1	0	0	0
kich	55298	RNF121	uc001ora.2	uc001orb.2	0	0	0	0
kich	659	BMPR2	uc002uzf.3	uc010ftr.2	0	0	0	0
kich	9648	GCC2	uc002tec.2	uc002ted.2	0	0	0	0
kich	219539	YPEL4	uc001nkv.3	uc009ymk.2	1	0	0	0
kich	160	AP2A1	uc002ppo.2	uc010enk.2	1	0	0	0
kich	10863	ADAM28	uc003xdy.2	uc010lua.2	0	0	0	0
kich	120227	CYP2R1	uc001mlo.2	uc001mls.1	0	0	0	0
kich	84271	POLDIP3	uc003bcu.2	uc011apr.1	0	0	1	0
kich	729597	SPDYE6	uc003uzb.2	uc011kkp.1	0	0	0	0
kich	23550	PSD4	uc002tjc.2	uc010yxs.1	0	0	0	0
kich	9911	TMCC2	uc001hbz.1	uc001hca.2	0	0	0	0
kich	55791	C1orf103	uc001eab.2	uc001eac.1	0	0	0	0
kich	9811	KIAA0427	uc002ldd.2	uc002lde.3	0	0	0	0
kich	6611	SMS	uc004dag.2	uc010nfs.2	0	0	0	0
kich	252969	NEIL2	uc003wue.2	uc003wuf.2	0	0	0	0
kich	4126	MANBA	uc003hwg.2	uc011ces.1	1	0	0	0
kich	165082	GPR113	uc010yky.1	uc002rhc.1	0	0	0	0
kich	221785	ZNF498	uc003url.1	uc010lgf.1	1	0	0	0
kich	80301	PLEKHO2	uc002anv.2	uc010bgz.2	1	0	0	0
kich	4047	LSS	uc002zil.2	uc011afv.1	1	0	0	0
kich	4054	LTBP3	uc010rok.1	uc001oeg.2	1	1	0	0
kich	8027	STAM	uc001ipj.1	uc009xjw.1	0	0	1	0
kich	4313	MMP2	uc002ehz.3	uc002eia.3	0	1	0	0
kich	72	ACTG2	uc002sjw.2	uc010yrn.1	0	0	0	0
kich	51441	YTHDF2	uc001brc.2	uc010ofx.1	1	0	0	0
kich	23126	POGZ	uc001eyd.1	uc010pdd.1	0	1	0	0
kich	80781	COL18A1	uc002zhg.2	uc002zhj.2	0	0	1	0
kich	10013	HDAC6	uc004dks.1	uc004dkx.1	0	0	0	0
kich	7568	ZNF20	uc002mtf.1	uc002mte.1	0	0	0	0
kich	2323	FLT3LG	uc002pnu.2	uc002pnv.2	0	0	0	0
kich	528	ATP6V1C1	uc003ykz.3	uc011lhl.1	0	0	0	0
kich	8760	CDS2	uc002wls.2	uc010zqu.1	0	0	0	0
kich	121260	SLC15A4	uc001uhu.2	uc001uhv.2	0	0	0	0
kich	9887	SMG7	uc001gqg.2	uc001gqf.2	1	0	0	0
kich	51292	GMPR2	uc001wnx.2	uc010alk.1	0	0	0	0
kich	2067	ERCC1	uc002pbs.1	uc002pbv.2	0	0	0	0
kich	54532	USP53	uc003ics.3	uc003icu.3	0	0	0	0
kich	116238	TLCD1	uc010waw.1	uc002hco.2	0	0	0	0
kich	2794	GNL1	uc011dmj.1	uc011dmk.1	0	0	0	0
kich	2280	FKBP1A	uc002wey.2	uc010gad.2	0	0	1	0
kich	2072	ERCC4	uc002dce.2	uc010uyz.1	0	0	0	0
kich	339123	JMJD8	uc002ciw.1	uc002ciy.1	0	0	0	0
kich	146330	FBXL16	uc002cja.2	uc002cjc.2	0	0	0	0
kich	54704	PDP1	uc003yge.2	uc003ygf.2	0	0	0	0
kich	51809	GALNT7	uc003isz.3	uc011ckb.1	0	1	0	0
kich	326624	RAB37	uc010wre.1	uc010wrb.1	0	0	0	0
kich	23087	TRIM35	uc003xfl.1	uc010lup.1	0	0	0	0
kich	10618	TGOLN2	uc002soz.2	uc002spa.2	0	0	0	0
kich	22893	BAHD1	uc001zlu.2	uc001zlv.2	0	0	0	0
kich	5725	PTBP1	uc002lpp.2	uc002lps.2	1	0	0	0
kich	4690	NCK1	uc003erh.2	uc011bme.1	0	0	0	0
kich	144402	CPNE8	uc001rls.1	uc001rlr.1	1	0	0	0
kich	4086	SMAD1	uc003ikd.2	uc011cic.1	0	0	0	0
kich	3423	IDS	uc011mxe.1	uc011mxh.1	0	0	0	0
kich	10562	OLFM4	uc001vhl.2	uc001vhk.1	0	1	0	0
kich	2687	GGT5	uc002zzo.3	uc002zzr.3	0	0	0	0
kich	10015	PDCD6IP	uc003cfx.2	uc011axw.1	0	0	0	0
kich	54899	PXK	uc003djz.1	uc010hnk.1	0	0	0	0
kich	94097	SFXN5	uc002siq.2	uc010fer.2	0	0	0	0
kich	60681	FKBP10	uc002hxv.2	uc002hxw.1	0	0	0	0
kich	27115	PDE7B	uc003qgp.2	uc003qgr.2	0	0	0	0
kich	79888	LPCAT1	uc003jcm.2	uc003jcl.2	0	0	0	0
kich	88455	ANKRD13A	uc001tpx.2	uc001tqa.2	0	0	0	0
kich	84280	BTBD10	uc001mkz.2	uc009ygn.2	0	0	0	0
kich	57646	USP28	uc010rwy.1	uc001pog.2	0	0	0	0
kich	2037	EPB41L2	uc003qch.2	uc003qcd.1	1	0	0	0
kich	79898	ZNF613	uc002pxz.1	uc002pya.1	1	0	0	0
kich	55005	RMND1	uc003qoi.2	uc011eeq.1	1	0	0	0
kich	89846	FGD3	uc004asz.2	uc011luc.1	0	0	0	0
kich	8883	NAE1	uc002eqf.2	uc002eqg.2	1	0	1	0
kich	9805	SCRN1	uc003tak.2	uc011jzx.1	0	0	0	0
kich	51253	MRPL37	uc001cxa.3	uc001cxc.3	0	0	0	0
kich	84456	L3MBTL3	uc003qbt.2	uc003qbu.2	0	0	0	0
kich	57653	KIAA1529	uc011lur.1	uc004axf.2	0	0	0	0
kich	55640	FLVCR2	uc001xrs.2	uc010tvd.1	1	0	0	0
kich	55717	WDR11	uc010qtf.1	uc009xzn.2	0	0	0	0
kich	9632	SEC24C	uc001jux.2	uc010qkq.1	1	0	0	0
kich	79621	RNASEH2B	uc001vfb.3	uc001vfa.3	0	0	0	0
kich	5287	PIK3C2B	uc001haw.2	uc010pqv.1	1	0	0	0
kich	84253	GARNL3	uc011mad.1	uc010mxi.2	1	0	0	0
kich	22901	ARSG	uc002jhc.2	uc010dex.1	0	0	0	0
kich	286336	FAM78A	uc004cak.2	uc004caj.2	0	0	0	0
kich	23301	EHBP1	uc002sbz.2	uc002scb.2	1	0	0	0
kich	11035	RIPK3	uc001wpb.2	uc010toi.1	0	0	1	0
kich	3631	INPP4A	uc002syx.2	uc010fik.2	0	0	0	0
kich	3159	HMGA1	uc003oix.2	uc003ojd.2	0	0	0	0
kich	152273	FGD5	uc003bzc.2	uc003bzd.2	1	1	0	0
kich	79598	CEP97	uc003dvk.1	uc011bhf.1	0	0	0	0
kich	55739	CARKD	uc010tjj.1	uc010tjl.1	1	0	0	0
kich	1468	SLC25A10	uc002kbi.2	uc010wuu.1	0	0	0	0
kich	79369	B3GNT4	uc001uby.2	uc001ubx.2	0	0	0	0
kich	55219	TMEM57	uc001bkk.2	uc009vrv.2	0	0	0	0
kich	5362	PLXNA2	uc001hgz.2	uc001hgy.2	0	1	1	0
kich	55147	RBM23	uc001whg.2	uc001whj.2	0	1	0	0
kich	25792	CIZ1	uc004btt.2	uc004bts.2	0	0	0	0
kich	6608	SMO	uc003vor.2	uc003vos.2	1	0	0	0
kich	79745	CLIP4	uc002rmv.2	uc002rmw.2	1	0	0	0
kich	5467	PPARD	uc003okm.2	uc011dtb.1	0	0	0	0
kich	22	ABCB7	uc004ebz.2	uc010nlt.2	0	0	0	0
kich	5361	PLXNA1	uc003ejg.2	uc003ejh.2	1	1	0	0
kich	2733	GLE1	uc004bvj.2	uc010myd.2	1	0	0	0
kich	55773	TBC1D23	uc003dts.2	uc003dtu.2	0	0	0	0
kich	56099	PCDHGB7	uc003lkn.1	uc003lkm.2	0	0	0	0
kich	1352	COX10	uc002gof.3	uc010vvt.1	0	0	0	0
kich	51322	WAC	uc001iud.2	uc001iue.2	0	0	0	0
kich	83715	ESPN	uc001amz.2	uc001amy.2	0	0	0	0
kich	4720	NDUFS2	uc001fyv.2	uc001fyx.2	0	0	0	0
kich	7368	UGT8	uc003ibs.2	uc011cge.1	0	1	0	0
kich	267	AMFR	uc002eiy.2	uc002eiw.2	0	0	1	0
kich	55374	TMCO6	uc003lgl.2	uc003lgo.2	0	1	0	0
kich	4839	NOP2	uc001qpi.1	uc001qpj.1	0	1	0	0
kich	54550	NECAB2	uc002fhe.2	uc002fhd.2	0	0	1	0
kich	51763	INPP5K	uc002fsr.2	uc010vql.1	1	0	0	0
kich	163786	SASS6	uc001dsu.2	uc009wdz.2	0	0	0	0
kich	221914	GPC2	uc003utv.2	uc010lgr.2	0	1	0	0
kich	3720	JARID2	uc003nbj.2	uc011div.1	0	0	0	0
kich	6809	STX3	uc001nog.2	uc010rky.1	1	0	0	0
kich	79811	SLTM	uc002afp.2	uc002afn.2	0	0	0	0
kich	606495	CYB5RL	uc009vzo.2	uc001cwx.3	0	0	0	0
kich	10384	BTN3A3	uc003nhz.2	uc003nia.2	0	0	0	0
kich	54629	FAM63B	uc002afj.2	uc002afi.2	0	0	0	0
kich	10840	ALDH1L1	uc003eim.1	uc011bki.1	0	0	0	0
kich	6595	SMARCA2	uc011llw.1	uc003zhg.2	0	1	0	0
kich	10924	SMPDL3A	uc003pzg.2	uc003pzh.2	0	0	0	0
kich	203286	ANKS6	uc004ayu.2	uc004ayv.1	0	0	0	0
kich	81929	SEH1L	uc002krr.2	uc002krq.2	0	0	0	0
kich	84282	RNF135	uc002hfz.2	uc002hgb.2	0	0	0	0
